g,bp_rp
16.194017,0.88703537
16.194181,0.9790287
16.194887,1.8236656
16.195152,1.1516256
16.195787,1.2016621
16.20089,1.0683775
16.201267,1.8347912
16.201412,0.8519459
16.201674,1.2987614
16.202211,1.9044008
16.20244,1.0383911
16.203005,1.1205149
16.203636,0.860692
16.20618,0.87909126
16.20827,1.1712608
16.210075,2.1012402
16.213242,1.6200628
16.213585,1.2073193
16.214008,1.1100206
16.215315,1.125392
16.215677,1.0496616
16.2161,1.0801439
16.216408,1.1771059
16.22185,1.4995012
16.222801,
16.22284,1.4187984
16.223358,1.100832
16.223475,1.0638256
16.224834,1.1633549
16.225563,1.3332624
16.225952,1.7001963
16.230835,1.5996761
16.231379,1.1520729
16.232738,1.1027498
16.232811,1.1812515
16.233932,0.914649
16.2346,1.1031265
16.235151,1.5705853
16.235876,1.1384916
16.237131,1.1451969
16.238638,1.0153933
16.23924,1.2955961
16.240854,1.1045914
16.241713,1.2243843
16.24263,0.93306637
16.243622,0.8288126
16.24482,1.3982067
16.246136,1.210535
16.246614,1.2715082
16.249237,0.9521084
16.251226,0.91159153
16.25171,1.1856403
16.253695,1.1708326
16.25397,0.88404655
16.254948,1.2375937
16.255281,0.9234934
16.255508,1.7473679
16.255796,1.3035164
16.256327,1.2214775
16.257208,1.0550442
16.259863,1.9915867
16.261179,1.8705368
16.264994,1.7250433
16.26523,1.167901
16.266861,
16.267288,1.0666542
16.268446,1.2423105
16.271046,1.4956818
16.271658,1.2118254
16.273438,1.225688
16.273582,1.3175611
16.273897,1.1787233
16.279415,1.1899118
16.280632,1.6767416
16.283154,1.0320807
16.285095,1.5935555
16.286175,0.8713455
16.287075,1.059578
16.287115,1.0840731
16.28916,1.1230125
16.291998,1.1625414
16.293907,0.9957981
16.295395,1.1522341
16.2979,1.1908503
16.298063,1.1226263
16.299803,1.0559626
16.300186,1.3304024
16.303919,1.1908808
16.304857,1.1327677
16.30801,1.1887465
16.30857,1.2269125
16.311264,2.5675793
16.314144,1.1773682
16.314182,1.149126
16.316332,
16.317461,1.2149553
16.317842,1.3691368
16.319517,1.2544165
16.319534,1.1146402
16.321442,1.0732327
16.32241,0.90220165
16.323553,0.8495512
16.325819,1.0430679
16.325933,1.1413593
16.32682,1.7738314
16.327824,1.2308102
16.329304,0.67639923
16.330425,1.1187935
16.330801,1.1654243
16.331203,1.0993719
16.332293,0.9147005
16.336044,1.4409771
16.336292,1.3365555
16.336855,1.1665173
16.33755,1.0384531
16.337744,2.0982027
16.33889,0.9126892
16.339022,1.2197924
16.339247,1.0543785
16.342478,1.1521454
16.344074,1.1903038
16.345594,1.1158333
16.345907,1.012928
16.347525,1.9943037
16.347868,1.2634773
16.349396,1.4007998
16.350502,1.0893106
16.3511,1.0892429
16.351757,1.226862
16.353876,1.9208469
16.354908,1.1207676
16.35584,1.1370382
16.356483,1.2203245
16.356688,1.1964045
16.357313,1.2108126
16.35738,2.2942524
16.358356,0.84255314
16.358528,0.7759657
16.359608,1.1773815
16.36073,1.0128412
16.362267,1.2533798
16.36611,1.17595
16.367653,1.1572104
16.368685,1.1849527
16.36913,1.29216
16.369797,1.109911
16.36985,0.8606119
16.37019,1.4354925
16.372269,1.0646191
16.37241,1.1447515
16.377888,1.2560463
16.379234,1.217185
16.381023,1.154768
16.381485,1.049222
16.382717,
16.382814,1.1834517
16.383373,1.1417942
16.385927,1.0783186
16.386616,0.9541769
16.386732,1.1239166
16.390331,1.6549911
16.391731,1.1902332
16.395779,1.2462769
16.395823,0.94451714
16.397423,1.457118
16.398598,1.175312
16.398912,1.091198
16.399006,1.217022
16.399643,0.8123808
16.40078,0.93696976
16.402172,1.5772371
16.402866,1.2420187
16.403006,1.0572138
16.404064,1.1023941
16.404854,0.9352646
16.406696,1.0379515
16.406944,1.3022108
16.408924,1.1380863
16.410088,0.8972702
16.41015,1.3669281
16.41046,1.2193565
16.411518,1.4025764
16.41289,1.2020426
16.41403,1.081604
16.414162,1.2650652
16.416054,0.9615545
16.417177,1.0511827
16.417543,1.2129612
16.41898,1.2067127
16.419489,1.5086584
16.42115,1.0751619
16.422077,1.0991058
16.422113,0.93897057
16.422915,0.96599007
16.424772,1.0352402
16.427252,
16.429539,1.2362366
16.429651,2.2997427
16.43044,1.2847071
16.43098,0.98201466
16.432951,1.5581875
16.433107,0.9706497
16.433706,1.0136509
16.437128,1.0212584
16.438463,1.366705
16.439156,1.2136898
16.439472,1.637888
16.440903,1.1013145
16.441353,1.2633762
16.441635,1.3156414
16.442747,1.1035404
16.44381,1.1349192
16.44622,1.704093
16.447035,1.2125416
16.449293,1.2442656
16.45048,1.0980244
16.450813,1.2457361
16.45134,1.6813269
16.453009,1.3524313
16.454473,1.0047398
16.45525,1.2139788
16.457695,1.0701666
16.457726,1.1405973
16.458,1.5759277
16.458576,0.9844971
16.458584,1.1319895
16.459055,1.0665426
16.459478,1.4785709
16.459557,1.927022
16.459742,1.4088907
16.462353,1.2215414
16.462877,1.2714329
16.463045,0.93088055
16.463638,1.0691967
16.464968,1.2348747
16.466692,1.0940409
16.467861,1.2547369
16.46806,1.2305584
16.470943,1.2728577
16.471619,1.0005245
16.471748,1.6798143
16.473852,1.1245832
16.475092,1.6181307
16.476105,1.2338457
16.476494,1.3973522
16.477179,1.1731272
16.477318,1.1181698
16.477589,1.1880512
16.47782,1.176815
16.479609,1.0406904
16.480165,0.9095564
16.482168,1.248951
16.482439,1.026329
16.483995,1.1962233
16.48452,1.1979342
16.486485,1.3427429
16.487072,1.0419388
16.490614,1.0667238
16.491257,1.4160585
16.492144,1.2494774
16.49419,1.280901
16.494524,1.1902189
16.495052,0.8251095
16.497036,1.2529268
16.502327,1.2060728
16.504122,1.2691698
16.505472,0.8786764
16.508125,1.1372757
16.510239,1.1592817
16.510984,0.97837734
16.511683,1.2364006
16.511759,1.1196985
16.512058,1.3973675
16.512657,1.1487226
16.514702,1.2322388
16.514927,1.4544258
16.515411,
16.515844,0.8604002
16.516584,1.0625248
16.520382,0.9607115
16.521795,1.2285366
16.522326,1.3484612
16.522388,1.9042635
16.523003,1.0583076
16.5232,0.96360683
16.524025,1.1967392
16.52412,1.2883997
16.524832,1.0974016
16.525257,1.1068926
16.526207,0.91600704
16.526772,1.8621588
16.528145,1.3186951
16.528946,1.1203089
16.529715,1.4953918
16.531187,1.2034454
16.531734,1.2583265
16.532673,1.1733427
16.53345,0.9293642
16.534664,1.2161207
16.53542,1.2679901
16.536104,1.180047
16.536896,1.2806501
16.539957,1.5181818
16.541876,1.1058445
16.542973,1.5461063
16.543098,1.3361721
16.543196,1.1887474
16.544153,1.1224213
16.544388,0.88629436
16.545279,1.4995918
16.545565,1.200429
16.550163,1.6159973
16.550182,1.0565815
16.55069,1.0620632
16.551619,1.1416006
16.551657,1.0930986
16.5524,1.2436485
16.552624,1.2544756
16.554253,1.248313
16.55426,1.0594025
16.556929,1.3226213
16.557768,1.140811
16.560093,1.2528849
16.56013,1.2614508
16.560566,1.2309637
16.561487,1.2131519
16.563053,1.2665691
16.564823,1.2067537
16.565834,1.4120207
16.566853,0.92412186
16.5676,1.3168201
16.568504,0.78983307
16.569742,1.1402168
16.571863,1.2193966
16.57328,1.1118574
16.577095,1.0891457
16.577374,1.1741905
16.578148,1.1218853
16.582563,1.221036
16.582787,1.2155733
16.584618,1.1271687
16.587652,0.9552841
16.588137,1.7962532
16.588259,1.1359005
16.590015,0.9769373
16.590517,1.3327589
16.590963,1.1775751
16.593767,1.4363995
16.594799,0.94740486
16.59506,1.1207161
16.596663,
16.600845,1.3000546
16.601305,1.1373377
16.60145,1.2550364
16.60158,1.5367212
16.601933,1.0189314
16.604025,1.0636892
16.604061,1.2827873
16.606514,1.2246609
16.61111,0.9228554
16.611525,1.1698513
16.6132,0.81402016
16.613932,1.5818748
16.614748,1.3386889
16.615517,1.2647057
16.615679,1.2490358
16.616325,1.1516848
16.616547,1.6026573
16.616594,1.1168127
16.616783,1.2579021
16.617157,1.2627821
16.617228,1.1792965
16.618443,0.97514915
16.618813,1.7335949
16.619034,1.2126331
16.620087,2.5699692
16.62045,1.2871704
16.621033,1.2407598
16.62132,1.2741165
16.621382,0.8344135
16.622347,1.2398443
16.62305,0.9403744
16.623058,1.1823263
16.623386,1.0009336
16.625116,1.1495752
16.626486,
16.627523,0.9995556
16.628153,1.0581474
16.629028,1.1937551
16.629602,1.7020864
16.62999,1.1087189
16.63293,1.2920885
16.633713,1.7231493
16.63432,1.3279362
16.636095,0.78957176
16.636557,1.1089144
16.637037,1.1156292
16.637543,1.1394958
16.637955,1.2124224
16.638145,1.1369076
16.638811,1.1454515
16.640738,1.2677116
16.64111,1.7291489
16.642225,1.2948532
16.64449,1.2614365
16.64462,1.2064638
16.645235,1.2441139
16.64594,0.97005653
16.646246,1.0128345
16.646658,0.9942684
16.64853,1.4178057
16.648687,1.0460625
16.649706,1.4282589
16.651913,1.2317486
16.653059,1.8382425
16.65331,1.34093
16.65559,1.1808157
16.65592,1.186779
16.657211,1.2321053
16.657686,1.2564268
16.658047,1.2627115
16.658844,1.1604052
16.659346,1.5445442
16.660538,1.08605
16.66098,1.0046978
16.661268,1.1575832
16.6633,1.2395401
16.663404,1.1483717
16.663425,1.0820789
16.666677,0.8323631
16.668474,1.1581059
16.668669,1.1452541
16.668747,2.1398697
16.669935,1.369461
16.670046,0.9828453
16.67079,1.1607857
16.673117,1.1533833
16.674562,2.1128283
16.675257,1.3475094
16.675669,1.1779232
16.676056,1.3330603
16.676167,1.1602211
16.67731,1.3625116
16.677925,1.0802498
16.679338,1.1528053
16.681572,1.4225283
16.681839,1.2365847
16.682192,0.9741726
16.684116,1.2751846
16.68454,
16.687544,1.1736698
16.688545,1.0837097
16.688618,1.1606846
16.688648,0.83384514
16.689392,1.2796812
16.689798,1.1029034
16.69008,
16.690096,1.0494118
16.690977,1.4183931
16.691082,1.7511272
16.692902,1.2602377
16.694273,1.3759604
16.694963,2.0899763
16.699226,1.366252
16.69951,1.4885292
16.69974,1.2820749
16.703144,1.2074986
16.703821,
16.704338,1.2409801
16.705202,1.449811
16.70708,0.95067406
16.708014,1.541193
16.709423,1.1273575
16.710512,1.1121578
16.710531,1.2167759
16.710861,1.1351337
16.711292,1.2321758
16.711576,1.1799126
16.711689,1.0632057
16.71171,1.246913
16.712915,1.0433979
16.713913,1.3656492
16.71392,1.3526545
16.71406,1.4228516
16.71431,1.3798475
16.71569,1.1788902
16.715986,1.1818657
16.717484,1.1523151
16.719437,1.1258144
16.721085,1.2936335
16.722597,1.140091
16.72261,1.1486111
16.724756,1.2941933
16.725979,1.1321735
16.727488,1.4725218
16.72839,1.7341585
16.730759,1.0694523
16.73142,1.0683002
16.732964,1.1475306
16.733822,1.1111526
16.735119,1.0625477
16.735386,1.6896086
16.737017,1.1277466
16.73803,0.8809414
16.73912,1.4458714
16.741062,1.2217493
16.74108,1.1720715
16.742207,1.1593151
16.742281,1.1821156
16.742413,1.2898483
16.743004,1.4693775
16.743769,1.2840767
16.745506,1.2919159
16.745695,1.1712933
16.74701,1.1462746
16.747559,1.2977543
16.747883,1.3062611
16.749405,1.2053967
16.749735,1.0214043
16.751856,1.0953226
16.752394,1.1140385
16.753204,1.1235466
16.753696,1.0558949
16.75441,1.1850958
16.755274,1.1616554
16.75555,1.1469059
16.759409,1.1807594
16.759874,1.3487015
16.760323,1.1778927
16.763466,1.6688166
16.764626,1.2651005
16.765102,1.9017057
16.765284,1.1803799
16.767372,1.0930328
16.767902,1.1819668
16.768164,1.2401304
16.768599,0.8770733
16.769264,1.1536694
16.769371,1.0853367
16.770224,1.6781788
16.770653,1.1428356
16.771885,1.412179
16.772697,1.0261669
16.773405,1.2340631
16.774143,1.2911301
16.77499,1.2609196
16.775688,1.1746597
16.7762,1.122385
16.776442,1.2723331
16.776447,1.0594273
16.778194,1.3565636
16.778976,1.2930298
16.77972,1.5005598
16.77987,1.2465515
16.781048,1.0496674
16.781538,1.3427935
16.781609,1.2858162
16.782888,1.2043934
16.78292,1.024292
16.783213,1.3484764
16.78496,1.0835991
16.787565,1.3216648
16.788513,1.0769386
16.789026,1.1969948
16.78914,1.2024822
16.789255,1.0374889
16.789371,1.2064419
16.790344,1.1000214
16.790552,1.2967949
16.793814,1.141859
16.795048,1.2963715
16.795635,1.1915035
16.797222,1.1298523
16.797636,0.97722054
16.797716,1.3423405
16.798382,1.1079044
16.799059,0.9565067
16.799973,1.1005936
16.80019,1.1608639
16.800495,0.95165634
16.800581,1.206377
16.801523,1.2285595
16.801773,0.9895725
16.802439,1.1925564
16.802822,1.2060757
16.803934,1.0006771
16.805079,1.1270275
16.805092,1.0467358
16.805416,0.9852562
16.807499,1.1043777
16.807508,1.0818691
16.80795,1.2287712
16.808249,1.1416588
16.808475,1.2759857
16.809889,1.2462292
16.810423,1.2323856
16.810457,0.96845245
16.810585,1.3492603
16.810785,1.2767601
16.811289,1.7036247
16.81219,1.2000923
16.813808,1.2469883
16.814774,1.0483017
16.81519,0.78787804
16.81564,1.2578354
16.816881,1.3842087
16.817411,1.1779194
16.817926,1.0984364
16.818338,1.4012165
16.818476,1.1922035
16.818638,1.1489391
16.81901,1.3402576
16.819101,1.3614292
16.820925,1.3212128
16.821573,1.3012142
16.821873,2.4479704
16.822706,1.7906685
16.822952,1.0648289
16.82339,1.0702801
16.824015,1.104887
16.825148,
16.825178,1.1834927
16.825453,1.1909103
16.827438,1.2742252
16.827688,1.1289005
16.827885,1.0606594
16.829847,1.124094
16.82997,1.1412601
16.830654,1.1984882
16.831818,1.35359
16.83236,1.2535286
16.833511,1.0992737
16.833897,1.2174149
16.834782,1.0333042
16.835167,
16.836405,1.1865654
16.836472,1.2052307
16.836515,1.2169476
16.837307,1.039051
16.837782,1.2851133
16.838047,1.5822983
16.838127,1.1597538
16.839825,1.6170139
16.840893,0.8972931
16.84151,1.1957169
16.842527,1.1802864
16.844374,1.3280964
16.845442,1.0654812
16.846788,1.2579174
16.847315,1.2804031
16.849707,1.4821978
16.850079,1.0074005
16.850386,0.9501667
16.851637,1.2610512
16.85389,1.5497093
16.85593,1.2699881
16.85759,1.1203194
16.857815,1.1995106
16.858425,1.4716463
16.858778,1.1832371
16.859655,1.3373909
16.86173,1.0426388
16.864635,1.5415211
16.864655,
16.866743,1.351532
16.86749,1.1995583
16.87108,1.1736889
16.871225,1.8297777
16.871458,1.1832218
16.87262,1.1398735
16.87277,1.3226871
16.872849,1.3302956
16.872948,1.3041153
16.875994,1.1743813
16.877037,1.0700226
16.878576,1.1049995
16.879286,1.1962032
16.880116,1.3451328
16.880228,1.1011333
16.883846,
16.884863,1.3722076
16.885805,2.2165098
16.886099,1.1937294
16.886211,1.1381493
16.888208,1.082428
16.88902,0.9311123
16.889122,1.2771454
16.889153,1.1995564
16.889622,1.0222664
16.88992,1.2809658
16.89007,1.5863314
16.89058,1.102272
16.891441,1.1988201
16.892273,1.1999798
16.893623,1.2973671
16.895382,0.8607788
16.897358,1.1146622
16.89744,0.96663857
16.897465,1.0244846
16.898241,1.3074646
16.898905,1.6362495
16.899933,1.3988743
16.900482,1.2002544
16.90077,1.4871635
16.90081,1.150217
16.90123,1.2115192
16.902761,1.2000256
16.903221,0.8906536
16.904299,1.3046608
16.904726,1.317976
16.905056,1.2033768
16.905413,1.2079067
16.905796,1.6899052
16.9062,1.3405495
16.906515,1.4521103
16.906647,1.1514454
16.906807,1.4124889
16.910471,1.2321491
16.910645,1.3775539
16.910915,1.2095604
16.911089,1.2950916
16.911161,0.7879162
16.91137,1.2265682
16.911377,1.21525
16.913124,1.3369999
16.913279,1.1160965
16.913572,0.9494343
16.914766,0.9323597
16.919367,1.1227818
16.919518,1.2245674
16.92252,1.1909542
16.92324,1.157217
16.923279,1.2903824
16.923943,1.224659
16.924223,1.0383282
16.92482,2.1092815
16.92486,1.2574234
16.925196,0.9549408
16.926462,1.3600197
16.928383,1.3498745
16.92883,1.2443676
16.92944,1.5729008
16.930225,1.1838055
16.930359,1.241684
16.931177,1.2290115
16.932503,1.5978489
16.933084,1.1249256
16.933762,1.2354794
16.934551,1.294878
16.935158,1.0677605
16.936712,1.327673
16.937904,1.3815231
16.938013,1.1914635
16.93919,1.2521324
16.940496,1.1579704
16.940823,1.2861004
16.942347,1.0907803
16.942411,1.1387596
16.94247,1.536787
16.94307,1.4183025
16.943203,1.1745586
16.943935,1.0588379
16.945671,1.3504219
16.946081,1.1142616
16.9464,1.1192322
16.948017,0.85159683
16.94802,1.1953564
16.949472,0.80047035
16.949785,1.246645
16.950296,1.372076
16.954079,1.3525276
16.954618,1.0853195
16.958689,1.1676712
16.9603,1.5559025
16.960981,1.164814
16.962875,1.3630943
16.963219,0.8511772
16.963264,1.1872063
16.965185,1.2339935
16.965212,1.2889881
16.967354,0.98573494
16.967382,1.3296051
16.96814,1.1049366
16.968313,1.2598267
16.969181,1.2449036
16.969261,1.4190502
16.97088,1.77211
16.970928,1.2530098
16.972443,1.2781715
16.97386,1.1630878
16.974216,1.333477
16.974598,1.2878342
16.97523,1.350708
16.975626,1.2301426
16.979132,1.2646008
16.979168,1.1726246
16.981586,1.1743546
16.98198,0.922966
16.98354,1.1986523
16.98366,1.3450565
16.984259,1.1853218
16.984322,0.87914276
16.984386,1.1111851
16.984564,0.8098011
16.984612,1.1654282
16.986275,1.2515526
16.986609,0.93385696
16.987595,1.2275867
16.990416,1.2786846
16.990519,1.2927628
16.991932,1.5019913
16.99213,1.2818756
16.992306,1.081974
16.993025,1.3494453
16.99353,1.1937504
16.994007,1.1634998
16.994291,0.8304596
16.994566,1.2626886
16.994722,1.1828823
16.995878,2.2652216
16.996605,1.362793
16.999598,1.2175274
16.999866,1.3301544
17.00027,
17.00249,1.2213383
17.00295,1.2983913
17.003067,1.3758202
17.003214,1.2720852
17.00362,1.2325535
17.004885,1.312849
17.005697,1.3679638
17.0064,1.1036568
17.006819,1.280716
17.007023,1.2633667
17.00707,1.1814308
17.00754,1.0429726
17.007555,1.3280163
17.0077,1.5782108
17.01079,1.2443695
17.010937,0.8739929
17.011011,1.1690063
17.01272,1.1821213
17.01306,1.1040287
17.01365,1.1945915
17.014189,1.1225643
17.015043,1.204052
17.015085,1.1532803
17.015532,2.591342
17.015823,1.2672272
17.01626,1.1530247
17.018747,1.2735825
17.019476,1.4479485
17.020273,1.144949
17.02184,1.0323105
17.023956,1.1982079
17.02423,1.1097164
17.024755,0.9909878
17.025099,1.1791477
17.026096,1.21838
17.026272,1.1161118
17.02629,1.1751652
17.028152,1.1297474
17.028181,1.1736526
17.029163,1.1878757
17.029165,1.1259422
17.03263,1.2754822
17.033232,1.3164387
17.034033,1.2416935
17.03426,1.1443539
17.035374,1.540863
17.035473,1.3094997
17.037212,0.9149914
17.037374,1.2808037
17.03762,1.4094296
17.037796,1.1799049
17.038273,1.3092365
17.038507,1.3448544
17.038671,1.2402687
17.038866,1.2217617
17.038898,1.3574429
17.03943,1.356842
17.03974,1.2411709
17.040169,1.1423244
17.040735,1.3932667
17.041885,1.1244564
17.042633,1.3578739
17.042793,1.2010536
17.04452,1.3274231
17.046509,1.1316395
17.046926,1.1338291
17.047318,1.2253475
17.047457,1.3401871
17.047493,1.0758133
17.048042,1.28162
17.048244,1.1920319
17.048574,1.1518669
17.049152,1.2344437
17.049707,0.9063988
17.049967,1.0942974
17.050737,
17.050852,1.1742706
17.052124,1.1842823
17.052267,1.246376
17.053974,1.2720299
17.054138,0.93883324
17.055681,1.2260666
17.0565,1.5724277
17.057407,1.2169056
17.059008,1.2996807
17.059013,1.07444
17.059359,
17.060854,1.0601044
17.061686,1.2497425
17.061739,1.2335892
17.063997,1.2023792
17.064024,1.2617664
17.064415,1.2306232
17.06516,1.1385536
17.066887,1.2595863
17.067593,1.0199032
17.068245,1.1111355
17.068325,1.1559982
17.068607,0.8393822
17.06973,1.2332096
17.070152,1.6253796
17.070478,1.7495441
17.071754,0.9399471
17.07354,1.1109161
17.07454,1.1594276
17.074911,1.407135
17.07532,0.8363552
17.075718,1.2637615
17.075848,1.4288445
17.075953,1.0409222
17.077024,1.0518551
17.084038,1.2239895
17.084122,1.7505608
17.084192,1.313097
17.086012,1.225172
17.086948,1.2110443
17.087397,1.293148
17.08918,1.2103786
17.090693,1.3537064
17.092232,1.3102875
17.092312,1.6523266
17.093842,1.2253075
17.09412,1.2487316
17.095182,1.2539234
17.09542,1.1966591
17.095552,1.2587662
17.096294,1.0505733
17.096394,1.3255444
17.098007,1.26577
17.098063,1.696106
17.098276,
17.098373,2.7428465
17.09965,1.395483
17.099663,1.1524467
17.099916,1.1644745
17.1002,1.1813259
17.101627,1.1829624
17.103487,2.9610271
17.103506,1.0101986
17.103865,1.3703079
17.104544,1.0803452
17.105043,1.2304153
17.105297,1.2702274
17.105896,1.209055
17.108421,1.3751564
17.110012,1.2871094
17.110695,1.4694748
17.11372,0.91381645
17.114021,1.2568226
17.114462,1.1340961
17.115969,1.0231438
17.116674,1.1609097
17.116695,1.0950031
17.116796,1.2523594
17.118567,1.2325649
17.120438,1.2319431
17.121012,1.2275963
17.12119,0.8060036
17.121193,1.3404179
17.121864,1.313261
17.122234,1.841444
17.122581,1.2019138
17.123764,1.3860378
17.126322,1.2366257
17.129652,1.3005886
17.130304,1.1605167
17.130842,1.1889324
17.13191,1.0839176
17.13387,1.7028885
17.134018,1.5520496
17.13438,1.2797203
17.135912,1.1811256
17.135935,1.3325081
17.136137,0.90851784
17.13689,1.2093353
17.137243,1.217102
17.137362,1.2203789
17.137793,1.1061993
17.139158,1.439064
17.139404,1.5879669
17.140486,1.3655567
17.140566,1.1924992
17.141434,1.2432156
17.142416,1.5512924
17.142748,1.2626781
17.144001,1.1807156
17.144361,1.336029
17.148376,1.510788
17.148632,1.252573
17.149128,1.4015388
17.149273,1.2256737
17.150373,1.2353172
17.15062,1.979559
17.150785,1.2767601
17.151348,1.161068
17.15165,1.2440395
17.151701,1.0681057
17.151903,0.9369221
17.152103,1.7660503
17.153244,1.4362736
17.153425,1.0875778
17.155935,1.3068962
17.15639,1.2115059
17.156776,1.1987896
17.157532,1.2327595
17.157745,1.1165428
17.157791,1.2039528
17.157896,1.2878342
17.157946,0.90833664
17.160772,1.0408058
17.163725,1.2107887
17.164345,
17.164944,1.364912
17.16632,1.0426846
17.166477,1.344965
17.166672,1.1718998
17.166672,1.3097782
17.166737,1.0887318
17.167198,1.4007969
17.16785,1.3890343
17.168863,1.6626968
17.170292,1.3625107
17.170609,1.549839
17.170664,1.2022438
17.171074,1.8388634
17.17119,1.2824116
17.1717,1.4391251
17.172167,1.2671528
17.173122,1.6683006
17.174517,1.1811924
17.174662,1.2784386
17.175373,1.2566185
17.1757,1.2471886
17.175735,1.2779045
17.178194,1.2198143
17.178404,1.2386513
17.178596,1.3464966
17.178719,0.9348736
17.179049,1.2305183
17.179758,1.180479
17.180204,1.2564182
17.18059,1.0052986
17.181242,1.0746078
17.182602,0.80646324
17.183203,1.222086
17.185892,1.3583488
17.185923,1.3344383
17.186417,1.205328
17.186838,1.5720596
17.187782,1.240694
17.19022,1.2500515
17.19068,1.1955853
17.19451,1.6917095
17.194536,1.1784039
17.197817,1.3257923
17.20067,0.8962593
17.201263,2.0217838
17.201368,2.0966434
17.203823,1.2721329
17.204931,1.1698246
17.205435,1.1031246
17.206915,1.1335068
17.207922,1.3104534
17.208567,1.1611481
17.209173,1.3231678
17.209517,1.2498837
17.20968,1.1762695
17.210094,1.1351719
17.21108,1.3728542
17.212494,1.2266006
17.212597,1.3381062
17.212719,1.1738873
17.212744,1.0764389
17.212774,1.4129562
17.213856,1.2812119
17.214441,1.221075
17.215406,
17.216648,0.93670845
17.21701,1.56843
17.218523,0.81821823
17.219255,1.3153896
17.219357,1.2596741
17.221066,1.1295929
17.221317,
17.22201,1.3358574
17.222122,1.2075958
17.223505,1.1803074
17.223656,1.1273079
17.224094,1.2353249
17.224325,1.2108593
17.224804,1.3758106
17.224966,1.3487396
17.225893,1.1770611
17.226032,0.91957664
17.226036,1.2089043
17.226091,1.0997276
17.226494,1.1949673
17.228996,1.1821003
17.22912,1.2517128
17.229977,1.0819569
17.230898,1.1009369
17.232279,2.2437553
17.233576,1.1365242
17.233578,1.3016262
17.235294,1.3138676
17.237537,1.639534
17.237638,1.2486839
17.240437,1.2536888
17.240707,1.3521461
17.241201,1.3013687
17.241438,0.92492104
17.242838,1.2292519
17.243044,1.212843
17.243132,
17.24329,1.5154324
17.244606,1.1918144
17.246277,1.1703548
17.246428,0.99261093
17.246775,1.3078709
17.246778,1.2170734
17.246885,1.239645
17.250696,1.130125
17.250902,1.4620895
17.25125,1.5871811
17.251387,1.1053028
17.25165,1.4095592
17.252869,
17.25348,1.2988758
17.255827,1.1676941
17.256044,1.3073807
17.256245,0.86776733
17.257364,1.1475601
17.257853,1.1400185
17.25795,1.2078648
17.259426,1.1677666
17.25991,1.2158165
17.260708,1.1722813
17.261366,1.1345901
17.2619,1.3236542
17.262245,1.1638794
17.263937,1.2361927
17.26441,1.3996487
17.264473,1.1440392
17.264801,1.1556568
17.26819,1.2260742
17.26848,1.3179245
17.268745,1.3733273
17.269163,1.1113987
17.269241,1.138094
17.27091,1.1958332
17.27192,1.3313274
17.272001,1.1127949
17.272263,1.0372753
17.272894,1.1621323
17.273205,1.4963703
17.273804,1.8739853
17.274183,1.6851254
17.275803,1.3112144
17.27585,1.149332
17.275867,1.203989
17.278896,1.1550484
17.280367,1.2307491
17.280924,1.2905598
17.28095,2.0009403
17.282995,1.3125877
17.28404,1.7232666
17.285172,1.1871796
17.28563,1.1278553
17.286861,1.0867901
17.289486,1.1767502
17.29022,1.8359528
17.292812,1.0130978
17.293123,
17.293379,1.022213
17.293396,1.0850906
17.29371,1.2399254
17.29436,1.3029041
17.29447,1.2420979
17.294516,1.4253769
17.294735,1.2260323
17.295069,0.9451065
17.295336,1.1507607
17.295824,1.6748924
17.295883,1.2931805
17.296667,1.2467785
17.297028,1.0586395
17.299154,1.2984257
17.299507,1.2974949
17.30044,1.0539055
17.30081,1.3794575
17.30118,1.2405338
17.301945,1.2307034
17.301962,1.2592583
17.302029,1.5003033
17.302528,1.4130421
17.303267,1.7375202
17.303347,1.2023888
17.303406,1.0881023
17.303991,1.2960663
17.304352,1.1104603
17.304512,1.2061195
17.304747,1.4379482
17.305243,1.0992031
17.306448,1.185009
17.307152,1.8326969
17.308926,1.159235
17.309664,1.5131035
17.31043,1.3240147
17.310562,1.7464218
17.310654,1.385889
17.310797,1.5204086
17.312752,1.1127796
17.314152,2.0871143
17.31426,1.2127609
17.3161,1.2809315
17.317448,1.3106441
17.318007,1.2771931
17.318438,1.3550777
17.319948,1.1745129
17.321579,1.2461987
17.323385,1.298584
17.324665,1.1685181
17.324995,1.0586395
17.325197,1.2442913
17.327677,1.6472988
17.32789,1.6179905
17.32937,1.0863419
17.329548,1.5274734
17.329908,1.6460419
17.329927,1.1941605
17.331686,1.2396164
17.33178,1.8858471
17.331814,1.5723057
17.332575,1.8032532
17.33308,1.1177101
17.333221,1.0076675
17.334717,1.1486225
17.335077,1.0127678
17.336163,1.2165604
17.33624,1.2299328
17.336391,1.2663555
17.336985,1.1584568
17.337282,1.3103313
17.33764,1.2786503
17.339983,1.3599567
17.340565,1.302105
17.340794,1.2249126
17.341045,1.0431004
17.34108,1.2562485
17.34123,1.8403358
17.34238,1.094986
17.343935,1.262783
17.34467,1.3554802
17.344707,1.1353092
17.346886,1.1390572
17.346935,1.3376122
17.347046,1.3158169
17.347448,1.736618
17.34763,1.2072849
17.348377,1.5743313
17.34914,1.2745304
17.3498,1.1733723
17.351507,1.7819157
17.351898,1.2234478
17.352234,1.2498417
17.35255,1.202425
17.352602,1.1001492
17.352877,0.8466587
17.353975,1.5061283
17.354252,1.1757221
17.354465,1.3006458
