g,bp_rp
17.024427,0.8076534
17.027727,0.8753052
17.028938,1.1585579
17.031645,0.8276062
17.03404,0.9313164
17.035395,1.4363327
17.037228,1.9739285
17.03788,0.81113625
17.038961,0.92046547
17.04034,0.9634819
17.046316,0.8681412
17.046762,
17.047256,1.1049747
17.048737,0.7990589
17.048918,0.89582825
17.050543,0.7445736
17.05058,0.81004333
17.054152,0.93948174
17.054838,1.1373653
17.056944,1.1459084
17.060059,0.96084213
17.063292,0.9990959
17.065125,0.95163155
17.066399,0.9115429
17.06798,0.88544846
17.068695,1.9514694
17.069248,0.8205261
17.070461,0.9739342
17.071075,1.256733
17.071175,0.97255516
17.071747,1.1406918
17.072365,1.1136417
17.072737,0.8879776
17.075111,0.72748756
17.075163,0.9564018
17.077957,1.1768684
17.078976,0.7143154
17.079252,1.753048
17.080723,0.9496479
17.08078,0.8259392
17.081642,1.4119072
17.082035,0.9161854
17.083231,0.7249794
17.086699,0.9456806
17.088972,0.8025131
17.090666,0.78611565
17.090816,0.80560493
17.095564,0.89274406
17.095955,0.92331123
17.09646,0.84605217
17.097702,0.8877697
17.100075,0.8346329
17.101406,0.8903332
17.103926,1.3458118
17.104475,0.9859791
17.104815,0.9068241
17.10575,1.0470791
17.106968,1.206459
17.107445,0.7841091
17.107769,0.9055042
17.107798,0.84607697
17.110268,0.9102669
17.11327,0.98981667
17.116589,1.1133251
17.119894,0.84553146
17.122923,3.8798141
17.12443,0.8018551
17.124989,0.7947445
17.125473,1.10256
17.126667,0.832325
17.127333,0.9425297
17.128311,0.85647583
17.130217,0.7935066
17.130417,0.81822205
17.131466,0.771471
17.132856,0.8745136
17.133337,0.7898197
17.133678,0.78720474
17.136467,0.8102608
17.13834,1.3198605
17.139574,0.9400711
17.140265,0.8043995
17.14179,1.7586861
17.14303,0.7997627
17.149202,0.9479294
17.149853,1.208147
17.150715,0.8908806
17.151024,0.97794914
17.151228,
17.154959,0.95552635
17.156532,0.7509327
17.15696,0.8596401
17.157093,0.8878975
17.157171,0.95436287
17.157948,0.93452454
17.158323,1.1036644
17.158989,0.8331547
17.159376,0.9815979
17.160292,0.8260555
17.161839,0.8404846
17.164804,0.88210106
17.165663,0.7742138
17.166227,1.0478725
17.166462,1.5476818
17.168655,0.8329315
17.17054,0.9766388
17.1711,0.84452057
17.172556,0.93024063
17.173586,0.9474888
17.17396,0.86491966
17.174473,0.8667927
17.18008,0.84747505
17.185314,0.98176956
17.18577,0.8439903
17.191872,0.9213276
17.192244,0.748724
17.193329,0.8505573
17.193417,0.83281326
17.194967,0.7025356
17.1977,2.0673828
17.200336,0.9413624
17.201036,0.8440151
17.20117,0.8179035
17.20121,0.88757324
17.201897,0.9316006
17.204994,0.84446335
17.205723,1.0840473
17.207628,0.90359116
17.208698,1.8376827
17.209202,0.88710785
17.209478,0.8857212
17.20972,0.92892456
17.210487,1.0390968
17.214485,0.96167564
17.215221,0.8435879
17.217491,0.83265305
17.217875,1.8616581
17.218216,0.8567543
17.218485,0.94597435
17.218863,1.0256424
17.220274,0.85119057
17.220901,1.3893299
17.221056,0.88892555
17.226639,0.9587002
17.227238,0.8378029
17.228168,1.0311756
17.228897,1.283205
17.229439,0.83166885
17.230658,0.8476486
17.23149,0.8798542
17.232023,0.8269348
17.232143,1.0743771
17.23291,0.9848728
17.233185,1.5994473
17.2346,0.86639977
17.235052,0.9784298
17.23717,0.93192863
17.243864,0.94890213
17.248396,1.0484028
17.253012,1.6018353
17.256847,1.0569973
17.256874,0.9364395
17.257998,1.2032089
17.260536,0.8315811
17.260767,1.6095123
17.2609,1.7285824
17.261667,1.432703
17.264269,1.0974102
17.26539,0.75572586
17.267248,0.85544205
17.268179,
17.270487,1.3438969
17.274717,0.8361778
17.275105,1.1423512
17.27538,0.81962395
17.276068,1.0010891
17.27712,0.9633255
17.277496,0.93479156
17.278862,1.1919003
17.281084,0.7761059
17.282364,0.896183
17.28291,0.84412575
17.28382,0.8392124
17.28653,1.027216
17.288454,1.734375
17.290407,0.84249496
17.292227,0.83994865
17.295273,1.2705727
17.29586,1.1350307
17.296164,0.9785061
17.297026,0.8531437
17.299099,0.77339363
17.299356,0.77420807
17.299417,0.90714264
17.300749,0.84788513
17.301104,0.8643379
17.304546,0.83045197
17.305805,1.2401505
17.308846,0.8995571
17.309288,0.9199467
17.309309,0.82123184
17.310001,0.9956074
17.3114,0.79097366
17.316082,1.1260204
17.31862,1.1764069
17.322777,1.6789341
17.322994,1.4382458
17.323915,1.0306072
17.32803,0.87125015
17.330257,1.2002048
17.330593,
17.331305,1.0379581
17.332355,0.92269325
17.332802,1.8368511
17.337873,0.8910923
17.3388,0.869957
17.340057,0.8714771
17.342697,1.0225754
17.342892,0.889843
17.345093,0.8396721
17.345257,1.0224857
17.345634,0.8217888
17.346634,1.0754662
17.35028,1.1671333
17.352962,0.8032074
17.352972,2.311777
17.353243,0.8317356
17.353554,1.0348263
17.354654,1.754919
17.354746,1.11026
17.355104,1.2911854
17.35533,0.8926544
17.356,0.8742142
17.35754,0.7964573
17.357979,1.1640263
17.358116,0.8350754
17.359076,1.9619484
17.359592,1.2538853
17.361273,0.81466293
17.361374,0.8826885
17.361444,0.8072891
17.36231,2.294735
17.363083,1.5226974
17.363832,0.84996796
17.364271,0.87919044
17.365454,1.0292206
17.36572,0.87046623
17.3661,1.401022
17.3723,0.9194393
17.376362,0.8441086
17.378136,0.85845757
17.379198,0.7848549
17.37975,1.1480103
17.37991,0.87465477
17.382477,0.9788208
17.383198,2.3176575
17.38795,1.0518551
17.389795,1.0185089
17.390074,0.54719543
17.390196,0.9838314
17.391935,0.91861343
17.393023,0.7461071
17.393946,1.1978474
17.394203,0.9078007
17.39499,0.8599911
17.395012,0.90748215
17.395733,0.94174194
17.399378,0.8910694
17.402641,
17.402775,1.7492657
17.404737,0.6127987
17.406248,1.2363415
17.408384,1.0933533
17.40954,0.9946327
17.409855,0.90956116
17.413189,0.9737778
17.4132,1.1715851
17.413822,0.8383274
17.414484,1.8675613
17.41994,1.0024223
17.420446,0.9529915
17.421272,2.098219
17.423016,0.85977936
17.42503,1.403017
17.425562,1.21772
17.426064,1.157217
17.427368,1.157484
17.428522,0.82507896
17.429201,0.99772644
17.431097,0.8715
17.4315,0.68925285
17.432478,0.86893845
17.433582,0.806221
17.433844,0.86429596
17.434612,1.4442062
17.435148,0.94335556
17.436985,0.83361435
17.437819,0.86157036
17.438105,0.80090714
17.43813,1.1964722
17.440264,1.1768417
17.4412,0.8343334
17.44165,1.5498238
17.441818,1.2592068
17.44244,1.451397
17.442537,0.968071
17.442862,0.83551216
17.443583,0.9504318
17.44464,0.87773514
17.446627,0.8704243
17.449928,0.77630424
17.451448,0.8168583
17.451504,1.1239834
17.451576,1.1352196
17.455126,1.1818066
17.455647,1.2221775
17.455944,0.8859844
17.458143,1.027525
17.459934,1.3812599
17.460842,1.2311554
17.462635,2.1667233
17.463093,0.96144295
17.463732,0.86497307
17.464342,0.9081783
17.467503,1.2414112
17.467577,0.8774185
17.468292,0.8966484
17.471437,1.6973419
17.471876,1.0051365
17.47335,1.2697315
17.476233,1.2646122
17.476711,1.9929218
17.478443,0.8519535
17.479065,0.8455353
17.47962,1.1705322
17.4797,0.85666466
17.483759,0.87277794
17.485332,0.9278488
17.485563,0.7755356
17.485855,1.207058
17.487068,1.0100937
17.487848,0.9435711
17.487944,1.04702
17.488216,0.8381405
17.488499,1.235939
17.49105,0.88023376
17.49116,0.9847622
17.492123,1.3367615
17.492533,0.82187843
17.494246,0.91277504
17.495123,0.7510128
17.495678,0.82195663
17.495806,0.9251995
17.496773,0.8795357
17.496992,0.8442459
17.500793,0.98721313
17.500893,0.9335613
17.501097,0.89925766
17.502558,1.1426868
17.503342,0.9369793
17.504654,
17.504852,1.9509811
17.50498,0.8580761
17.505009,2.0937443
17.509104,0.93658257
17.511261,1.8384304
17.512695,0.96762276
17.513332,0.8991928
17.514362,0.80483246
17.516645,1.2514
17.518293,0.864748
17.51856,0.8687115
17.519094,1.4507217
17.520784,1.2549229
17.522556,0.9105568
17.523886,1.1175728
17.52469,0.7989178
17.524712,1.6800957
17.525124,1.0305367
17.525253,0.9837551
17.528494,1.0598526
17.5286,1.2106743
17.528812,1.4429283
17.529255,1.7439327
17.530174,0.89354897
17.531586,0.8011532
17.532007,1.4337883
17.534203,1.5138435
17.541058,1.0580845
17.54207,1.0166092
17.542347,1.5993156
17.543766,0.97463226
17.543766,0.89977455
17.543905,0.8642311
17.544462,0.87366486
17.547735,0.8991337
17.549803,1.0321941
17.550062,1.0012779
17.552046,1.0189209
17.55226,1.1187096
17.552301,2.1058064
17.554592,1.0984383
17.554668,0.997633
17.556816,1.3719807
17.562433,2.0207462
17.564363,0.8481674
17.564436,1.3434048
17.568033,1.4281368
17.569304,2.416874
17.573992,1.2544651
17.574978,
17.575308,1.104002
17.575554,0.9605198
17.576937,0.88972473
17.577978,1.6706142
17.578722,0.9161053
17.580442,0.92188835
17.582613,0.83966255
17.583235,1.085825
17.583885,0.8365097
17.584217,1.0378113
17.58538,1.6505013
17.587566,1.1002674
17.58894,1.0023117
17.591501,0.9568176
17.59319,0.9235897
17.594461,1.6136932
17.598318,0.93753433
17.598427,0.9122639
17.60197,1.1975956
17.602777,0.86564445
17.603132,2.6358185
17.604706,1.3045158
17.606693,1.953125
17.607227,0.9273033
17.611513,0.96710587
17.612038,0.94174385
17.612404,0.96318626
17.612415,0.8977032
17.61295,1.2527046
17.614008,0.94257164
17.614767,0.92780876
17.616169,1.0303745
17.61894,1.1609726
17.620632,1.0542889
17.625927,1.0271034
17.629982,0.90171814
17.630014,1.3747005
17.631178,1.1597519
17.631617,1.0919266
17.635075,0.8889599
17.635561,0.8453121
17.6395,1.4465046
17.641706,0.9014683
17.643656,2.0830307
17.64474,1.1938915
17.6463,0.93310356
17.646826,
17.647142,0.94789314
17.649937,0.93784523
17.650518,1.189682
17.650547,0.8337593
17.651953,0.89842415
17.652483,0.96066475
17.65323,0.9796066
17.653978,0.9114704
17.654839,1.7771835
17.655876,0.90003777
17.659786,0.87716293
17.661379,0.89245415
17.662256,2.0949879
17.664785,1.2086773
17.665407,1.1041107
17.668571,1.3061333
17.669909,0.9129486
17.671307,0.8890705
17.672464,0.93909836
17.672668,0.939909
17.67406,1.3778839
17.675098,0.96806526
17.675465,0.9182663
17.675858,1.0594578
17.677397,0.94768524
17.677418,0.779377
17.677511,1.2683201
17.677969,1.0042934
17.67857,1.25453
17.678885,
17.679388,0.9196434
17.681812,1.062357
17.682669,0.9771385
17.68376,1.6914101
17.684069,0.66864586
17.684626,1.6002903
17.684908,0.71368027
17.687744,0.948576
17.68923,1.0240479
17.69095,1.0412998
17.693396,0.9383526
17.69396,1.0942326
17.694963,1.2167835
17.695349,1.557373
17.697727,0.8498554
17.697905,0.812294
17.699902,1.0648079
17.700142,1.0475674
17.701128,0.9675503
17.701918,0.820261
17.702385,1.0761395
17.70395,1.189434
17.704893,1.6104355
17.705473,1.5938168
17.706469,0.9853935
17.707777,1.1816444
17.710041,0.9346466
17.710743,1.1699867
17.713152,1.4779854
17.714197,1.2694778
17.71614,1.7212238
17.716244,0.9198513
17.716328,1.034975
17.716646,0.94389343
17.717735,0.9942703
17.718494,1.0046425
17.718857,0.89126396
17.72074,0.84267235
17.721022,0.9797306
17.723923,2.5288467
17.72408,0.9815216
17.725443,1.0698509
17.726562,0.925766
17.726723,1.1109543
17.726936,0.9979019
17.72802,0.99043465
17.729404,0.97348976
17.732014,0.8690834
17.73476,0.9638901
17.737558,1.1479092
17.737764,1.2960281
17.742266,0.99360466
17.743587,0.9602165
17.74503,1.0500412
17.745993,0.9770527
17.749434,1.6133633
17.750547,1.3085651
17.753325,1.3527088
17.75407,0.9774151
17.75651,1.1090183
17.766617,1.6970081
17.76812,0.7952862
17.76942,0.78689194
17.7697,0.93262863
17.769726,1.722311
17.76991,1.5116329
17.77034,0.902977
17.771706,0.7424793
17.772343,0.8832607
17.772514,0.8972359
17.774973,1.0179634
17.775143,1.2364693
17.776613,0.8448868
17.77727,0.9531021
17.777718,0.9874172
17.777786,1.0201588
17.778563,
17.7787,1.5309544
17.78032,0.8236294
17.780678,1.2098179
17.78088,0.88789177
17.781178,1.5914059
17.781376,1.5789509
17.782368,1.96212
17.782581,0.8900738
17.783102,2.6054764
17.783342,0.9367695
17.783382,0.9963379
17.783535,1.1571674
17.783882,0.8430996
17.784567,0.93460464
17.785263,0.93782234
17.785635,0.98293686
17.787153,1.3494091
17.788708,0.9211159
17.792799,1.6963749
17.792974,2.0449429
17.793383,0.9022484
17.794554,1.1097641
17.795229,1.090004
17.797386,1.3561058
17.798752,2.0875034
17.800125,1.0218487
17.800976,0.8540001
17.8011,0.95713615
17.801245,
17.808105,1.430891
17.808182,1.0967617
17.808886,1.4773788
17.812078,1.0913963
17.812277,1.1550884
17.813726,1.2878513
17.81384,2.095169
17.815163,1.0687904
17.815695,0.80179214
17.816479,0.92653656
17.816975,0.8753319
17.82029,1.8115425
17.821934,0.98643875
17.823214,0.93951416
17.826273,0.835083
17.826504,1.1108246
17.826637,1.4512672
17.828344,0.9272766
17.828413,0.94909286
17.828936,1.3983097
17.82904,0.9937744
17.830048,
17.8304,0.87390137
17.830475,1.1516666
17.833542,0.9189472
17.834,0.990736
17.836145,0.89274216
17.836905,1.5038395
17.838217,0.959692
17.838436,1.3127213
17.838602,0.8397522
17.841175,0.8984089
17.841497,0.9077301
17.842464,1.8826466
17.84323,2.821373
17.844784,0.92287636
17.845642,1.3646832
17.845858,1.0428848
17.846495,1.7480774
17.846691,1.2674313
17.847103,0.9713669
17.847786,1.0039558
17.848886,1.244339
17.85014,0.9770279
17.853083,0.82696533
17.853264,0.8054104
17.854034,2.2937222
17.854538,1.3665905
17.854933,1.0042019
17.856821,1.1494122
17.85765,0.96341515
17.857924,1.1733799
17.859774,1.2321968
17.860325,1.064188
17.86306,1.0951176
17.864952,
17.865181,1.2961102
17.866076,0.9518547
17.866259,0.8436718
17.867085,0.9456711
17.867758,0.8054352
17.868605,0.9236622
17.870337,1.0111389
17.870398,2.9709778
17.870405,0.6871414
17.872387,2.3425388
17.87311,0.9367447
17.87382,0.88455963
17.876734,1.0038643
17.877558,1.5779419
17.879099,1.3659992
17.88006,0.9068279
17.882122,1.4669819
17.88637,0.9356556
17.886642,1.0819302
17.888807,1.5994473
17.889502,1.8608971
17.890186,1.7413464
17.890718,1.7106113
17.894642,0.9361849
17.895084,1.2736435
17.895178,
17.896603,0.9368839
17.89814,1.3358154
17.9006,0.88887596
17.904158,1.1445084
17.906803,0.9387264
17.908283,1.5504494
17.910189,1.2950649
17.911243,0.94999695
17.911837,0.8459072
17.913925,0.79292107
17.914381,1.6011658
17.915104,
17.915691,2.1406631
17.916058,0.93400764
17.916058,0.8351307
17.917278,1.116106
17.917604,1.1286545
17.91791,2.4776573
17.917946,0.8820896
17.918991,0.922266
17.919218,0.91643715
17.91925,0.89322853
17.920193,
17.92022,0.97616196
17.922235,1.122139
17.92426,0.91793823
17.926899,1.3692226
17.928562,1.1680737
17.92988,2.1899414
17.9299,0.9502754
17.930029,1.0349541
17.93051,1.1118507
17.930794,1.5781097
17.933409,1.1821365
17.935001,0.9009018
17.935188,1.379734
17.93622,1.3531551
17.936949,1.0887222
17.937788,1.2345104
17.938528,
17.938875,0.9322319
17.939009,0.9252014
17.939642,0.8653431
17.94004,1.9193134
17.94067,1.0312405
17.941319,0.94589806
17.941978,0.9208603
17.942245,0.8903885
17.942535,1.011055
17.942545,1.4225178
17.943844,1.6841908
17.943903,1.0515575
17.944462,1.0423203
17.947039,1.161459
17.94785,0.87459373
17.948048,2.501442
17.948824,1.0435066
17.948887,0.93577194
17.94921,1.6875248
17.94973,1.6795654
17.949768,1.2868671
17.951075,1.2644444
17.951443,1.3123131
17.95175,1.6686363
17.955858,0.93696404
17.95642,1.345541
17.959543,2.2636642
17.96042,0.8535824
17.961653,1.170393
17.962126,1.1606388
17.963444,0.96273994
17.965122,1.086174
17.966547,1.1596127
17.969439,0.80249596
17.9715,1.0022125
17.972015,1.0449524
17.97265,0.9175091
17.972866,0.8887501
17.973455,1.0577278
17.973907,1.3338604
17.975718,0.91567993
17.975939,1.7016945
17.977285,1.0438004
17.979252,0.8851814
17.979496,2.0139008
17.979721,1.110651
17.980267,0.93317795
17.980774,1.3525562
17.981012,1.7913094
17.98228,0.9629669
17.983809,1.0103321
17.985779,1.0083809
17.985844,1.0382156
17.986858,0.951149
17.98686,1.235157
17.988317,1.0877266
17.98861,1.0664444
17.989056,0.83494186
17.991575,0.87732506
17.994106,1.4472656
17.994461,0.7935219
17.995407,0.94527626
17.99598,0.9347706
17.996826,0.89676857
17.99804,0.83708
17.998598,1.1884804
17.999323,0.7852974
