ra,dec,phot_g_mean_mag,bp_rp
250.47374418345922,36.45988471499748,17.745068,0.7435913
250.4763030455938,36.46114163418791,18.470068,0.45233345
250.4863319098037,36.47075974756246,18.487206,0.80581474
250.48178424887797,36.46741645886997,18.350136,0.6115284
250.48223807904415,36.468878529727895,18.45529,0.6876354
250.48330002858765,36.473030960064726,18.19906,0.62215996
250.48656270502698,36.47027413810249,17.449387,0.7857418
250.47614111146575,36.46058173426159,16.811846,0.82505035
250.44914089011237,36.47255139916571,16.218573,0.88264084
250.45376881822398,36.46872557172083,15.37618,0.9705477
250.46084787924613,36.47188123381957,12.845211,1.2873268
250.45955233631082,36.46463094916678,17.86348,0.7389469
250.46267516203807,36.46865213209567,18.26831,0.80129623
250.45531483851738,36.462299932366996,16.79302,0.8949156
250.45573675254343,36.464275401178156,17.836313,0.9247732
250.45486272848746,36.47193048076574,18.237478,0.8739624
250.44926845002558,36.46508089387894,18.403397,
250.45039258158357,36.473119283731364,18.100836,
250.45366524214774,36.47735143350104,17.723305,
250.44466745148452,36.46977474472877,18.163296,
250.45695298304682,36.47418853548302,18.325329,
250.4642866044202,36.47342184439672,18.097574,0.6336498
250.4668007897013,36.48154475473814,17.682487,0.83719635
250.46091482520328,36.48023857952159,16.087763,0.03683567
250.4623256906059,36.48325718106308,18.145115,0.50001526
250.45835895891156,36.483944636742486,18.333513,
250.47051305706034,36.47689596558622,18.163239,0.75266075
250.48630654860074,36.47910995217281,18.025312,
250.48854057122708,36.48070415385233,18.238882,0.67297935
250.49010933866396,36.48668643710894,17.06299,0.8850174
250.5012096222154,36.49366891885443,18.474174,0.6536064
250.49940547753118,36.48794502527803,15.789962,0.9709673
250.47649322894193,36.4902558821235,17.60003,0.8077183
250.4852486852851,36.49615655839422,17.763678,0.7511177
250.47899015329634,36.49255038237886,16.849756,0.91620827
250.53274156491327,36.47884523540831,18.124578,0.67915535
250.51739905691025,36.49240994377464,18.142582,0.6589775
250.55479766250392,36.517835049953945,18.018414,0.69083595
250.50918351810762,36.51089692289,17.0751,0.886322
250.52221325782318,36.52134513243842,18.429562,0.69355583
250.50843676671536,36.53746155272436,17.97997,0.6947117
250.5485315456469,36.541504289125285,18.370073,0.6306648
250.45057576574214,36.47722197068321,18.378485,
250.44230558893176,36.47413141155704,17.94737,
250.4476782041271,36.47954350606587,17.327797,0.8888855
250.446959275058,36.48254060429855,18.319862,
250.4398961644017,36.48795307577126,18.417023,
250.46481330751183,36.49288735042563,17.907629,
250.45700048441736,36.49781215791863,17.641497,0.70630074
250.45821740543298,36.48488704304572,15.599083,0.99178886
250.456367487808,36.48459055058947,15.271943,0.6208191
250.44612324494474,36.49433275294933,18.224644,0.74303246
250.4309295222526,36.484413082956074,18.34371,
250.43290472170048,36.485649051261305,17.15206,0.48101044
250.43422109793838,36.48297641917124,15.617028,0.9789076
250.43512095606408,36.48499792941304,16.81335,
250.4442212339831,36.49306298060636,18.474062,
250.42632260729866,36.49149361681853,18.483475,0.6922226
250.43173932446334,36.499632342960226,17.930285,0.6561394
250.43343987727758,36.49051420432493,18.387445,0.667366
250.43368940086262,36.496544644065814,18.013401,0.6990261
250.43191145088468,36.49426136931004,17.671265,0.78609085
250.45147076444292,36.50716935846946,18.100956,0.7815685
250.44415907179211,36.50565519307297,18.36175,0.6207466
250.46422535365699,36.49541467151784,18.275263,0.71095085
250.4814865482594,36.50933703486353,17.92736,0.6862564
250.4734577298039,36.519084442219736,18.153942,0.66747856
250.44856264624337,36.51442131707347,18.457737,0.6449909
250.46358705089773,36.525893327223464,18.208035,0.6588783
250.46476766361002,36.523101292893145,18.375587,0.63248825
250.42541781850144,36.500999155104964,18.21735,0.70388603
250.4281781394831,36.51032769888243,18.480268,0.6939659
250.42904149297183,36.5134972854256,18.357265,0.5996628
250.42774875547633,36.51494197936585,18.437305,0.6971626
250.42852015730995,36.51698856706303,15.449088,0.09788513
250.43913375151388,36.513105863069754,16.53217,-0.093688965
250.4287535189273,36.51570967542243,18.492237,
250.4159509944988,36.510981693811324,18.063377,0.7692585
250.42417619328396,36.52559653594498,18.415136,
250.44513068902364,36.535224160040876,18.430546,0.6581249
250.4443387418488,36.556238956994335,18.163708,0.654665
250.48011994020615,36.552453757692646,18.43802,0.6443081
250.5139494188721,36.56347405834838,18.486538,0.66132355
250.48534662364682,36.57642480502006,17.438372,0.81903076
250.47839094484547,36.593716635314614,18.240938,0.6875267
250.63120082293375,36.479474606430315,14.563603,1.2454796
250.5595010758676,36.55919022415986,17.645596,0.79920006
250.58977021203134,36.593039610369225,18.380848,1.4554214
250.5664388811774,36.59291876320561,16.787718,0.9324894
250.61316282758702,36.57269796479282,18.384907,2.6624146
250.20301660953209,36.317474202050704,10.566055,2.2453175
250.2229650442349,36.37791537738663,16.980505,0.9053173
250.29348820706946,36.427454266006784,16.813128,0.91060066
250.2581701997045,36.41281239222273,18.181932,0.6725426
250.27597067300198,36.45377166151729,18.196548,0.6384754
250.26173728947882,36.45155076273041,17.876059,0.73485565
250.23303210503718,36.47751458387676,16.544151,0.93370056
250.15788088989657,36.471656754768965,18.439142,0.66508484
250.31965761607304,36.457110849767474,17.855757,0.6796818
250.34578505707583,36.459744528618415,16.020529,0.9423628
250.3483714368898,36.47130033818511,16.15133,0.9443102
250.33734669305957,36.46941498742635,18.166578,0.5795784
250.32747733259393,36.47694089994753,17.664114,0.8152256
250.33477407408185,36.47575053178234,18.29738,0.6382046
250.33218595480764,36.48969133941273,18.231174,0.67704964
250.29114532674026,36.46172472561402,16.596981,0.92349625
250.30591998297203,36.4650883576836,17.834156,0.72628784
250.30527854951637,36.46414607107384,17.413513,0.8652191
250.31631304719684,36.48296706574442,18.219257,
250.31990400478648,36.48807569012383,18.283361,0.6874981
250.32383848544774,36.49163301513041,14.251402,1.0989704
250.30499034362717,36.489396291580455,17.014637,0.9085655
250.30122981742846,36.482108971566234,18.406864,0.61712265
250.36054985807863,36.48064622219689,17.757113,0.54229164
250.35026186916798,36.47872564561848,18.255129,0.686491
250.36026391777662,36.48866499636681,17.995306,0.7163811
250.35530910431012,36.48431309410928,18.168476,0.69428253
250.35887418841267,36.48864172463127,18.19728,0.6176014
250.35547444254954,36.47723739230137,16.451359,0.9355726
250.34227562665228,36.48631781878878,17.845203,0.76410484
250.38189585559576,36.500858280011634,17.611305,0.85378265
250.38738825331617,36.5062493567783,17.800222,0.7441139
250.3912665027643,36.51899117006844,17.647974,0.8339653
250.38343839837512,36.51636104964093,17.459719,0.8712826
250.38761228259017,36.52185305018697,17.79611,0.7665043
250.39474518456456,36.51151414147636,16.832813,0.7928562
250.38497347888756,36.511283780956035,15.869013,0.97513866
250.3739507246213,36.52757368631324,18.07797,0.6733227
250.3432646289824,36.50967236533853,17.878023,0.7441406
250.33939414236806,36.512018547308244,16.790163,-0.13269806
250.33175539194335,36.51828090424006,14.952179,0.28054523
250.32560163856667,36.52764607426339,17.857166,0.72348785
250.32946462003662,36.52886147392848,17.452522,0.86400986
250.3721226648004,36.54016229432724,18.07333,0.67739296
250.3616356809954,36.554480463416425,17.021654,0.9301338
250.26917783561066,36.50708446724382,18.385164,0.61468124
250.28545144821913,36.51879571690925,17.93988,0.69166565
250.327870444532,36.53932362370737,18.308392,0.69417953
250.3284237711942,36.53967072840925,18.342367,0.64522743
250.31563529899054,36.55782039389738,18.435226,0.6693382
250.34038845629308,36.56554356808262,18.018684,1.078289
250.3229375149377,36.59147575537071,18.267145,0.63386726
250.40406183241421,36.53585982345575,17.485987,0.8096676
250.4366040351116,36.55787659277043,17.817501,0.7351303
250.4089419117025,36.555832714737036,17.900885,0.74591064
250.41127716987947,36.56720040122048,17.902744,0.6952915
250.46122565496594,36.62167743216221,18.33166,1.7312012
250.41522088869692,36.61788768564874,17.68001,0.8605423
250.34877466558095,36.637074557978124,17.300476,0.88272285
250.21792332976696,36.54535557710624,17.875727,0.73721504
250.23085396749516,36.5533292177443,18.419079,0.65106964
250.29930845009432,36.596991568411774,18.193846,0.64346695
250.29854928589364,36.619005142786726,18.356468,-0.29462433
250.20730030520173,36.613788997964534,17.17872,0.90929604
250.19349779384413,36.61404259733039,14.599637,0.8832197
250.31314486625092,36.64269264724898,18.469948,0.6720104
250.49408290136466,36.623037875692845,17.463087,0.47867966
250.34265935445714,36.343538200794214,16.13653,0.9481087
250.31283301778794,36.360618619879865,14.712022,0.77515125
250.3424060948435,36.37410158576428,18.266714,0.64169693
250.30401701253717,36.39689319834333,17.00529,0.9190006
250.30249713267645,36.404252962429844,17.441689,1.4944153
250.6495546442764,36.3076675103696,15.687197,0.8855696
250.64607760961982,36.350226093461394,17.76525,0.7705784
250.67714499694313,36.40486003741136,13.28643,1.0836544
250.70891350217858,36.43720033713675,16.428844,0.95794964
250.51678804776796,36.281922506542344,18.298668,1.1679134
250.5334533901249,36.32388031990992,15.755672,0.97111416
250.5543220624199,36.31438210509885,17.830908,0.73104286
250.54637081173118,36.34429776303811,16.855934,0.9196644
250.4188766063013,36.340710483051325,17.917915,0.7112217
250.47817846873326,36.34691492957757,18.020218,0.6261654
250.4730591908632,36.35902566037016,17.008894,0.8705559
250.46758977266177,36.37754962672401,13.237035,1.1708441
250.48207036362166,36.38186501648054,18.404222,0.6515789
250.49229175863138,36.389512731318995,18.247427,0.65065575
250.584322618095,36.37979348497156,18.197412,0.6886101
250.56268166829466,36.36516828811018,18.418194,0.62651634
250.5441117648174,36.3680709989931,15.9963665,0.9587164
250.61353052817213,36.41125321073166,18.34958,0.6658344
250.60844650051374,36.43872619316323,18.146107,2.0822906
250.53442891278087,36.38837285590872,17.238375,0.88043404
250.51547114752304,36.40343903925255,18.281593,0.6870556
250.5314096248146,36.41206197095809,17.48482,0.8842106
250.54825136146104,36.41714544456446,18.290543,0.66967964
250.53904966554106,36.42235865519757,18.417683,0.6483593
250.49907594670603,36.424330459601904,18.045998,0.7159519
250.51958848174183,36.43360026733713,18.138437,0.6668911
250.51516678342054,36.43081547587705,17.795057,0.7246685
250.5067682292916,36.4295834214649,18.422043,0.64279747
250.5362765099257,36.42666132408846,18.442757,0.8050194
250.52540061587104,36.43924674173668,17.903017,0.7233257
250.5206179509495,36.43877587906315,18.487669,
250.52222483420798,36.45221990015222,17.873356,0.68179893
250.52121941056996,36.43600550464158,17.398369,0.8456516
250.51861497247492,36.4488729861449,17.846718,0.7530823
250.52897022568087,36.45448099293305,17.87158,0.74889946
250.559107051969,36.48604430082848,18.361591,0.6185684
250.5565599573622,36.47678840491819,14.850194,1.0506153
250.40421793580452,36.365093469321344,17.296856,0.89188385
250.41412142424923,36.38979670263011,18.32063,0.62609863
250.38226245319345,36.37238120871247,17.606037,0.8230591
250.4030136153448,36.39800094197815,18.259008,0.603775
250.3849456120749,36.40114713150439,17.872957,0.6986294
250.40524209080505,36.40882719977236,18.07471,0.5842724
250.4420966157777,36.3914724594337,18.409346,0.6481514
250.45140508120133,36.39109846163677,18.28984,0.60824203
250.44428291429537,36.393934707245926,15.643849,0.9816208
250.44697704203088,36.40155161834332,18.327642,0.63072777
250.44592997935382,36.398899008077244,13.909632,0.91249084
250.43371846451598,36.400559198047155,18.380507,0.65942955
250.44127135907937,36.40359077093824,16.688528,0.91280174
250.43511628045556,36.41001361393046,15.962146,0.9575043
250.45192998917886,36.40893452608081,18.003674,0.6920948
250.44584767071237,36.40964044028229,18.193632,0.5973778
250.4469977653334,36.418700052627095,18.145517,0.8366337
250.47305614271013,36.40898824236988,18.286982,0.5649891
250.46233694253647,36.40847731939554,17.941921,0.727335
250.4631025525733,36.41838568276457,18.224392,0.6751003
250.46402983179183,36.410723141031646,18.475231,0.58961105
250.46665487366246,36.402371771621034,17.567677,0.8448677
250.46112038281922,36.42421959011155,18.450323,
250.45828602772892,36.42271042481359,16.410086,1.0785675
250.46151611418648,36.42817603840361,18.256062,2.2818546
250.45752206984042,36.43239730819446,18.331856,
250.4641398875465,36.42743896812724,17.610933,0.81305695
250.4670270684965,36.43692417833513,16.264341,0.93768215
250.467566230715,36.43175944639377,17.328753,0.82165146
250.4648870473375,36.43614824867156,17.969511,0.72408295
250.461229348183,36.439001737502174,17.242159,0.8702526
250.4740141180949,36.437160854290845,13.820981,1.1513395
250.4597949725364,36.436738781362,18.20106,0.71829414
250.4272424672483,36.42285397381562,14.209467,1.1139755
250.43833582810933,36.429435884482395,16.91364,0.82513714
250.43946113675776,36.42345906174108,17.978895,0.74697304
250.43097628686266,36.420370427178,18.353168,0.7330723
250.44237258840832,36.424149311885685,18.432901,
250.44110944238253,36.422107871599835,15.574413,0.9929142
250.43575083756926,36.43150219697079,14.027666,1.1167793
250.41635779707218,36.42621282192377,16.808859,0.8626852
250.40890279672968,36.42136233982058,18.378305,0.7414608
250.41048740442562,36.425514819852125,17.950777,0.81630707
250.41550811715467,36.42994313555677,18.344704,0.7640343
250.4116757283638,36.4337045369354,17.735668,0.74469185
250.41277721756904,36.43223151901822,17.257807,0.8744583
250.4298461624831,36.43667292483815,18.109835,
250.421276809373,36.4280612670288,18.296373,
250.42567112405044,36.43329014032744,18.14912,0.723217
250.42085304843738,36.43798555645062,18.319017,0.85417175
250.41943184443852,36.43654146593957,18.256355,0.73057556
250.41341078330854,36.43317896827099,18.321077,
250.42447217659577,36.439635961583484,17.975435,
250.4180700189875,36.437851105014765,18.030317,0.77041054
250.42190219663138,36.439642559858164,18.131245,0.62166595
250.4203577793692,36.442821904057645,17.924335,
250.4228790785283,36.44384363936206,18.174986,
250.42524396099498,36.441075539470965,18.439247,
250.42740477968573,36.44078631643185,14.03669,1.4885206
250.44854320692156,36.438351892096996,15.170187,1.001934
250.4427626719657,36.430415799291374,17.306707,0.8094826
250.43741849688143,36.43773433977575,18.419323,
250.44225938884026,36.444172031922754,17.812363,
250.440539242462,36.428055519491366,18.345905,0.7810879
250.43649827862043,36.4336354030882,18.249647,0.70905113
250.45277613476364,36.43779687460007,18.346987,
250.45666118959574,36.436810324475715,15.175544,0.12809372
250.45798907490362,36.44272247180067,16.81577,
250.45697890793997,36.440624323130514,18.11398,0.59213066
250.44993705007641,36.441209659519146,18.234827,0.6111183
250.45044839501645,36.44047250643193,17.268572,0.8512821
250.45170439939344,36.447280495620525,17.791876,
250.44891595412346,36.45029900393659,18.238144,
250.449314879326,36.450131983675575,15.221607,0.9875994
250.4488101167943,36.44957137300882,17.836784,
250.46123550559327,36.444334246083905,18.335718,
250.43323008021133,36.4361182943305,17.814182,0.7165909
250.43461960434956,36.436987367550216,16.587694,0.30172253
250.43541565346584,36.44122627926983,18.35815,
250.43997746953758,36.45035273975404,17.668827,
250.43738974371254,36.449484951379816,17.5662,0.71658707
250.43105397347534,36.44200606701853,18.04321,0.84920883
250.42936734873186,36.44335995885834,16.481787,0.57132053
250.43359363078318,36.45002774612167,17.736437,0.7322674
250.4340928616545,36.450827305716516,15.753107,0.9014969
250.4262791356333,36.44771444348599,16.205265,0.92437744
250.42870600452267,36.451482319301974,15.570444,0.89815617
250.42815065850755,36.4414261927394,17.957748,
250.43998062034333,36.44891012136217,17.756298,
250.44081140984738,36.446766722963766,17.984657,0.671196
250.428990533446,36.44477171620146,18.18341,
250.42605929934965,36.44581866540995,17.995222,
250.43841909294332,36.44739698253394,16.72388,0.82248116
250.43120912349661,36.45067270577848,14.111526,1.0433788
250.4382402319925,36.44458685436146,17.99381,
250.4386687123084,36.45780917116549,15.950891,0.79824257
250.44017805433947,36.4509028257782,16.31533,0.81984425
250.44669429639464,36.449272243282536,14.783546,1.0221081
250.45196437051106,36.45937640692556,16.858517,0.18432808
250.44526069183928,36.45396682115304,18.018316,0.90574455
250.44876275539949,36.457725922521256,18.27034,
250.44754169428478,36.45847702049252,16.716404,0.86878777
250.44951362193007,36.462725947052725,18.414492,
250.44147248129096,36.45734876898804,17.42573,
250.44459570989935,36.461495920313524,18.313171,
250.44303224092272,36.46431166479094,17.902338,0.6883259
250.43545676481128,36.45945026147566,17.7637,
250.4450828874424,36.46039343291724,15.683591,0.98058987
250.44592173665703,36.454632237278744,18.221144,
250.4372397367458,36.456063459392944,16.540045,
250.43962426466507,36.45234501309397,17.935383,
250.4386474919701,36.46322975748421,17.453398,0.70014095
250.37636840941033,36.40237762357995,18.430935,0.61697197
250.35874021862716,36.42087174965412,18.430525,0.63939667
250.37716309538493,36.41647656967907,18.30112,0.6825237
250.38237202466473,36.414512253704174,16.480686,0.9452801
250.3795933227791,36.41968037944133,15.06383,1.0193272
250.39252518749345,36.42440629590367,17.99302,0.6783352
250.3849190191315,36.42673997594339,17.226978,0.8877773
250.38848834459506,36.43386558463095,18.002838,0.73705673
250.36266648194115,36.42352057984544,18.499249,0.8187256
250.38167135342763,36.433066415301916,17.258768,0.85669136
250.37579716764887,36.43929068674004,16.571745,0.062330246
250.34430238767567,36.42981178262388,18.031134,0.636961
250.34044130975164,36.43074996334382,17.305779,0.87937546
250.35890147237524,36.43350363632272,18.406101,0.63627815
250.3681768149518,36.45106391484102,13.135942,1.2513666
250.37049575000842,36.44759586712082,18.030659,
250.36944032286343,36.44747896522947,18.276966,0.57723045
250.36218455843203,36.44192761090189,18.17395,0.6458187
250.35703105460615,36.44798240845291,18.251505,0.678915
250.35967779620592,36.451703442759786,18.270061,0.69480705
250.3632757161155,36.461867291342756,18.488379,0.7513313
250.3509422905223,36.45869674018333,18.03976,0.65836716
250.40116951066133,36.43808604286959,13.75175,1.1431942
250.40524330385725,36.43366542775005,16.994648,0.9115591
250.40667544569803,36.43934651994617,18.34964,
250.40145374546603,36.4263741020639,18.230515,
250.40041583446114,36.427088466707836,18.080206,0.71652794
250.39311906713124,36.43142871724514,17.85217,0.7496815
250.4036694287173,36.44008735813525,17.882263,0.7409725
250.39978925467852,36.43984443873499,18.193396,0.6270876
250.39925288825472,36.44011872872608,16.942968,0.4313259
250.39372244080013,36.435004161511024,17.90772,0.7067623
250.39232816559672,36.43679829712079,17.841677,
250.3992758927503,36.4433925179822,15.945079,1.3143129
250.39783748892955,36.442111222893,16.76685,0.087337494
250.4025215009299,36.442173307317994,17.65375,1.3627882
250.41018967157504,36.454386710852404,12.5617485,1.3354588
250.42029347717826,36.447125239475945,15.920556,1.043911
250.4181682838144,36.44575604793285,17.773685,0.79138374
250.4183334199543,36.44869202013707,16.621183,0.49158573
250.41602997998294,36.447098970038915,16.070023,1.0132322
250.4136733310232,36.44813837379375,15.470787,0.37111092
250.41325290575483,36.448626256475784,17.455322,
250.4124718259478,36.44834379189918,18.102833,
250.41460405810042,36.45233931953087,14.020508,1.2027683
250.4114601141331,36.452835429476934,17.823149,
250.40937567334478,36.437791642701924,18.346594,
250.41556129942904,36.441838303887714,17.740528,
250.41297174023603,36.44228603409611,18.038586,
250.41519590006487,36.450987664167236,17.82179,
250.41334260460033,36.45090021244147,14.226843,1.0074873
250.404534470898,36.45005981244419,14.458778,0.961956
250.4069849195331,36.45013341169906,18.341202,
250.40856379758785,36.44769288427102,17.663918,0.74741364
250.40751779239002,36.44840560513965,17.302643,0.7742281
250.40502577104624,36.449200151896584,17.147078,0.748044
250.38873095913505,36.45452751720525,15.658045,0.9693098
250.38953830539148,36.443737126530905,16.077023,0.93160534
250.39126123509365,36.45485834786201,15.218125,0.19083118
250.39507284374167,36.441647400826206,18.15997,0.74801826
250.39574842687207,36.44607625120571,18.416422,
250.38981710796054,36.448166948586895,18.144716,
250.39178269492157,36.448659662044655,17.949966,0.7306671
250.3908026589953,36.45342221040824,18.285782,
250.3830005247801,36.449493151568745,17.91584,0.6998253
250.41297207109815,36.488729470057685,18.244534,
250.41354276613635,36.49823068476306,17.917454,0.067186356
250.3843362326315,36.49786290648838,17.868143,0.7726002
250.38702452097297,36.496475714830076,16.212696,0.94125175
250.38790553594532,36.4858848315424,16.779722,0.88940525
250.38956949570388,36.483152404418924,14.774918,1.0447044
250.3981617063566,36.49263306270476,17.937683,0.70212746
250.3987533531722,36.492862807817225,18.267403,
250.39376573708597,36.49274148324816,18.17852,0.64652824
250.38631545571752,36.49667071820687,18.382011,0.80929375
250.38041225942135,36.494089109135516,18.065992,0.66311073
250.39245792025034,36.497671539210366,15.318521,0.09675312
250.3836162122598,36.488703431503225,18.24714,0.6413784
250.40364126648547,36.49955195178633,16.751936,0.91822433
250.40485978100355,36.49841129377457,16.259201,0.94259644
250.39960221774942,36.496690213712284,17.553707,0.839201
250.40137540496684,36.514151766698205,15.579538,
250.39102307909036,36.50435381657826,16.5732,0.01455307
250.4091565370781,36.50319684025896,17.786968,0.81277466
250.39581229327487,36.50254317844609,18.299026,0.71805954
250.4952410335676,36.436374835682855,16.638428,0.91269493
250.48961784211386,36.44155496215277,17.34301,0.8658047
250.47752616332278,36.449639798320476,18.44883,
250.47081475296966,36.44831374681311,17.913092,1.4987307
250.51156446364743,36.44849876506057,18.03922,0.7209892
250.50320926249043,36.473496552929205,15.00576,1.0350752
250.4934063891329,36.46934164259863,18.231428,0.653944
250.49414117732016,36.47138695756702,18.038715,0.6331749
250.50987852974663,36.49133071565246,16.875462,0.93029976
250.50942514102724,36.47773821290096,18.365414,0.66204834
250.50502278747237,36.480603425196186,18.102842,0.6080017
250.46911790370166,36.45442827393114,18.45365,0.56814003
250.468593804704,36.45277134709694,18.488527,
250.4683613051801,36.45242257763102,17.998352,0.69833374
250.4652407528177,36.45342610173089,18.282106,0.6554661
250.46281069311613,36.45200090388531,18.415878,
250.46530280621846,36.457701160763165,18.08085,0.65636635
250.46184619488216,36.459082352095784,18.398027,0.8369446
250.4714412796858,36.461257956876295,17.197832,0.899313
250.47285314057532,36.46679600987304,15.875568,0.9647436
250.4788908527126,36.461644509383525,13.53824,1.1825676
250.48664978214455,36.468621142843624,16.552053,0.86557865
250.4800934437778,36.46439094109083,17.572094,-0.22776222
250.47651971596213,36.477726781311546,18.361286,0.6929436
250.45194764445299,36.47067797704786,16.699818,0.86613274
250.46298997105336,36.46737037052743,16.883589,0.014593124
250.45957416675142,36.466458237264305,18.26721,0.74036217
250.4555583139015,36.465684919513286,18.04908,
250.45625562771312,36.469684647854216,17.900932,
250.44870727980023,36.46551491605638,16.443443,
250.44888771625668,36.47216205028305,18.076616,
250.4515928634139,36.46622752265746,18.389614,0.80885124
250.45715708639509,36.46692512310198,18.217379,
250.46437498963436,36.485841385512224,16.1231,0.9420614
250.46606389330614,36.47765840070997,15.966259,0.9532013
250.4712408242928,36.47699651848047,18.24657,0.569191
250.4708380830425,36.47500821801786,17.710175,
250.46655603932496,36.4714835478331,18.103712,0.7157974
250.46584898150402,36.47931912601471,18.490387,0.68839073
250.46983952446598,36.48581178353936,17.781511,0.59734344
250.465403434765,36.481977603525095,17.788877,0.7849102
250.46823321689064,36.47760169970696,13.751824,1.1683064
250.48856095715416,36.48482484077766,17.720339,0.7877693
250.48080583324946,36.480309619637886,18.158905,0.6948147
250.49699723430595,36.49197005516936,18.190144,0.63687134
250.4803562491991,36.489304798375194,17.349855,0.8358078
250.47949742288,36.49238255361776,17.662237,0.72686195
250.47720248780115,36.487110189323566,18.346832,0.58086586
250.48559990210308,36.50845448553325,17.636784,0.8501587
250.53244769700123,36.4925390898146,18.235493,0.61185455
250.53662623233777,36.504455698462934,17.92785,0.6934433
250.54750869352188,36.5075927093032,17.789236,0.75328445
250.54728233200672,36.512041817820474,18.151747,0.7215328
250.54259538228536,36.518843417058,17.802595,0.7269573
250.52028710870943,36.533327571210144,17.966543,0.7134533
250.4416080750155,36.48508873437042,16.263823,0.8893156
250.44758003151634,36.47588406493245,17.63527,0.8300028
250.4487773421678,36.4790942963028,16.87704,0.84972095
250.4441985783134,36.478899393928934,17.793142,0.776556
250.4418068412129,36.4777709813072,18.408216,
250.43911924155972,36.47760000409686,15.523895,0.13754368
250.44015908971264,36.481895254897154,17.5921,0.76620865
250.44081443505272,36.48047972019408,17.892143,0.9296341
250.44724410652358,36.489191504743765,18.417887,
250.4393653606382,36.48388514546759,18.315802,
250.44504375100541,36.47377551561058,17.752886,0.80184364
250.44524271825668,36.47321277341366,18.006044,
250.44970371749469,36.48460859373545,18.260393,0.7245388
250.44949390900305,36.486978325048476,18.44917,0.71642876
250.44329131270038,36.48715495166277,18.143246,0.7542286
250.4510527544762,36.47762575628226,17.45468,0.7582512
250.4529945269108,36.495715775882815,17.942844,0.7666855
250.45775072122927,36.501385696714394,18.105577,0.68725014
250.44881555031316,36.4974393301708,18.176844,0.8389435
250.45755271525715,36.49967989602925,18.187218,0.6440315
250.43105810432567,36.49831706963475,18.056042,0.6698208
250.4353762432094,36.49465843272164,16.748373,0.9112606
250.42597957553488,36.4925063340583,17.439148,0.8587704
250.47191720318045,36.50315775168501,18.1006,0.6654415
250.46719586600716,36.5123339544761,18.408413,0.5883446
250.47954904587021,36.521128022807765,17.496956,-0.30239296
250.46199121837125,36.51560468419501,17.833769,0.74279976
250.45096875310784,36.51418006512933,17.934687,0.69646263
250.4540094657767,36.52553874857797,17.949615,0.67651176
250.45951216140753,36.51645499982412,17.654383,0.8086281
250.4228526967162,36.49561909847614,18.100142,0.69521904
250.41930025591097,36.50007502879906,18.193653,
250.423171427365,36.507184136011105,18.149303,0.66285324
250.4173261528976,36.50688065912333,17.939219,0.9729614
250.41756310075183,36.50595778112712,18.314972,0.64959145
250.42424649289148,36.5048234097304,18.492323,0.6828098
250.4072147794244,36.511786198860015,17.38714,0.85424423
250.41052352858526,36.51178669204652,17.537302,0.8932457
250.40818497075344,36.51754634750351,18.49298,0.64173317
250.44993340246185,36.526023057060776,18.071413,
250.44881237000112,36.52370010316423,16.647682,0.92004395
250.44016601586037,36.529797251016305,13.992603,1.1391573
250.44350545773727,36.53991024818881,18.186663,0.6863041
250.44408143592466,36.547420640538554,17.413998,0.82767296
250.4850859861631,36.520218844665095,18.34742,0.64920616
250.48282152173852,36.53624201071627,18.219952,0.6609726
250.49276645343568,36.58847225829581,18.484617,0.6440563
250.4763730734272,36.58347911272931,18.455086,1.1488056
250.66012206048916,36.43425901043056,17.84191,0.7370796
250.62427329560794,36.51166356045995,17.58115,0.84028435
250.65005651695876,36.51264237867864,18.020138,0.7026901
250.66743223099556,36.541731097170974,17.554287,0.8455601
250.5964207644631,36.542119571116245,18.012577,0.6929703
250.16032324542044,36.38515568739325,10.727313,1.3012648
250.21807897635514,36.38206838877359,12.295389,0.8066778
250.21502140365212,36.38313031370326,17.393078,0.9657459
250.21657843409275,36.40170017893235,18.471165,0.61748886
250.2987030446479,36.41668784643713,18.455536,0.6608734
250.28217476933625,36.44143857143653,18.012117,0.7114849
250.2196386952514,36.48152300001353,16.59094,2.5177536
250.23351424114895,36.479551437340845,15.609833,1.0125647
250.18252279529426,36.47477884137511,17.292587,0.9343319
250.3200835931101,36.44078327443698,18.358421,0.65306664
250.32548027345783,36.44639352611297,17.401173,0.8363323
250.3156655710249,36.44431403837338,17.923058,0.6605625
250.34150497484188,36.45731118615593,15.894383,0.9620743
250.34363638930006,36.46180345366646,18.469294,0.57733154
250.3030605668148,36.47013921412615,18.407528,0.66158676
250.2789308515523,36.47397598459006,17.90812,0.72296715
250.31878218502925,36.48257004929848,18.289913,0.6247864
250.29823528790865,36.48937149722399,18.462648,0.6729984
250.30818278991418,36.49092618473519,17.667906,0.8040161
250.3115355723007,36.50030700160205,16.969,0.91410255
250.3540430505856,36.48095462700633,18.355078,0.6152744
250.35491224903862,36.483654751517165,18.408464,0.5636959
250.36292182801023,36.49690441414587,16.156265,0.96245384
250.36387210437314,36.48608426338296,17.937502,0.6816139
250.36794832013874,36.502428473492486,18.06955,0.6345768
250.36818267468905,36.5030246941016,17.87552,0.6431198
250.3662398696076,36.49855264822563,15.986986,0.47119427
250.36160995213433,36.50438142634638,16.202026,0.90246105
250.3574384314287,36.50160243018199,18.45158,0.6140175
250.37321403033744,36.49939559096232,16.954058,0.9158592
