objeto,config,ley,r_as,media_flujo,fraccion_visible
NGC205,18a158_212,B,474.0,1.776e-11,0.017
NGC205,18a158_212,B,478.0,1.583e-11,0.024
NGC205,18a158_212,B,482.0,6.332e-11,0.035
NGC205,18a158_212,B,486.0,8.292e-11,0.049
NGC205,18a158_212,B,490.0,1.050e-10,0.054
NGC205,18a158_212,B,494.0,5.936e-10,0.062
NGC205,18a158_212,B,498.0,1.661e-10,0.061
NGC205,18a158_212,B,502.0,3.028e-11,0.057
NGC205,18a158_212,B,506.0,7.980e-11,0.062
NGC205,18a158_212,B,510.0,6.685e-11,0.067
NGC205,18a158_212,B,514.0,9.193e-11,0.076
NGC205,18a158_212,B,518.0,2.905e-10,0.075
NGC205,18a158_212,B,522.0,3.895e-10,0.076
NGC205,18a158_212,B,526.0,6.053e-10,0.088
NGC205,18a158_212,B,530.0,2.585e-10,0.096
NGC205,18a158_212,B,534.0,1.205e-10,0.106
NGC205,18a158_212,B,538.0,1.197e-10,0.097
NGC205,18a158_212,B,542.0,6.106e-10,0.087
NGC205,18a158_212,B,546.0,1.813e-10,0.092
NGC205,18a158_212,B,550.0,3.550e-10,0.096
NGC205,18a158_212,B,554.0,2.962e-10,0.088
NGC205,18a158_212,B,558.0,4.871e-10,0.075
NGC205,18a158_212,B,562.0,9.533e-11,0.076
NGC205,18a158_212,B,566.0,3.694e-11,0.083
NGC205,18a158_212,B,570.0,1.259e-10,0.087
NGC205,18a158_212,B,574.0,7.381e-10,0.081
NGC205,18a158_212,B,578.0,4.524e-10,0.082
NGC205,18a158_212,B,582.0,1.373e-10,0.092
NGC205,18a158_212,B,586.0,1.770e-10,0.097
NGC205,18a158_212,B,590.0,6.246e-10,0.092
NGC205,18a158_212,B,594.0,2.348e-10,0.081
NGC205,18a158_212,B,598.0,4.409e-10,0.076
NGC205,18a158_212,B,602.0,1.988e-10,0.079
NGC205,18a158_212,B,606.0,4.369e-10,0.073
NGC205,18a158_212,B,610.0,3.876e-10,0.065
NGC205,18a158_212,B,614.0,3.748e-10,0.055
NGC205,18a158_212,B,618.0,2.652e-10,0.052
NGC205,18a158_212,B,622.0,6.480e-11,0.059
NGC205,18a158_212,B,626.0,7.595e-11,0.061
NGC205,18a158_212,B,630.0,5.436e-11,0.060
NGC205,18a158_212,B,634.0,2.912e-10,0.054
NGC205,18a158_212,B,638.0,7.244e-11,0.051
NGC205,18a158_212,B,642.0,3.310e-11,0.049
NGC205,18a158_212,B,646.0,4.897e-11,0.045
NGC205,18a158_212,B,650.0,3.200e-10,0.045
NGC205,18a158_212,B,654.0,2.310e-10,0.041
NGC205,18a158_212,B,658.0,8.165e-11,0.039
NGC205,18a158_212,B,662.0,6.394e-11,0.036
NGC205,18a158_212,B,666.0,4.486e-11,0.029
NGC205,18a158_212,B,670.0,1.633e-11,0.028
NGC205,18a158_212,B,674.0,3.763e-11,0.024
NGC205,18a158_212,B,678.0,2.380e-11,0.022
NGC205,18a158_212,B,682.0,2.496e-11,0.018
NGC205,18a158_212,B,686.0,1.058e-11,0.020
NGC205,18a158_212,B,690.0,1.739e-11,0.019
NGC205,18a158_212,B,694.0,5.972e-11,0.020
NGC205,18a158_212,B,698.0,1.633e-11,0.016
NGC205,18a158_212,B,702.0,2.114e-12,0.011
NGC205,18a158_212,B,706.0,9.476e-14,0.007
NGC205,18a158_212,B,710.0,4.933e-16,0.003
NGC205,18a158_212,B,714.0,2.561e-12,0.002
NGC205,18a158_212,B,718.0,2.982e-12,0.002
NGC205,18a158_212,B,722.0,3.940e-13,0.001
NGC205,18a158_212,B,726.0,4.974e-12,0.002
NGC205,18a158_212,B,730.0,3.799e-12,0.003
NGC205,18a158_212,B,734.0,5.527e-12,0.003
NGC205,18a158_212,B,738.0,3.034e-12,0.002
NGC205,18a158_212,B,742.0,1.475e-13,0.001
NGC205,18a158_212,B,746.0,2.582e-12,0.004
NGC205,18a158_212,B,750.0,5.094e-12,0.004
NGC205,18a158_212,B,754.0,9.356e-12,0.008
NGC205,18a158_212,B,758.0,9.126e-12,0.009
NGC205,18a158_212,B,762.0,3.756e-11,0.007
NGC205,18a158_212,B,766.0,4.739e-13,0.006
NGC205,18a158_212,B,770.0,4.190e-15,0.003
NGC205,18a158_212,B,774.0,1.033e-12,0.003
NGC205,18a158_212,B,778.0,3.256e-12,0.003
NGC205,18a158_212,B,782.0,6.717e-12,0.007
NGC205,18a158_212,B,786.0,3.517e-12,0.008
NGC205,18a158_212,B,790.0,1.593e-11,0.009
NGC205,18a158_212,B,794.0,4.329e-11,0.016
NGC205,18a158_212,B,798.0,6.227e-12,0.012
NGC205,12a152_212,A,2.0,1.472e-8,1.000
NGC205,12a152_212,A,6.0,1.819e-8,1.000
NGC205,12a152_212,A,10.0,1.491e-8,1.000
NGC205,12a152_212,A,14.0,1.145e-8,1.000
NGC205,12a152_212,A,18.0,9.892e-9,1.000
NGC205,12a152_212,A,22.0,8.500e-9,1.000
NGC205,12a152_212,A,26.0,7.227e-9,1.000
NGC205,12a152_212,A,30.0,5.990e-9,1.000
NGC205,12a152_212,A,34.0,5.092e-9,1.000
NGC205,12a152_212,A,38.0,4.334e-9,1.000
NGC205,12a152_212,A,42.0,3.525e-9,1.000
NGC205,12a152_212,A,46.0,2.945e-9,1.000
NGC205,12a152_212,A,50.0,2.432e-9,1.000
NGC205,12a152_212,A,54.0,1.981e-9,1.000
NGC205,12a152_212,A,58.0,1.562e-9,1.000
NGC205,12a152_212,A,62.0,2.141e-9,1.000
NGC205,12a152_212,A,66.0,1.352e-9,1.000
NGC205,12a152_212,A,70.0,9.657e-10,1.000
NGC205,12a152_212,A,74.0,8.095e-10,1.000
NGC205,12a152_212,A,78.0,7.151e-10,1.000
NGC205,12a152_212,A,82.0,7.135e-10,1.000
NGC205,12a152_212,A,86.0,5.532e-10,0.983
NGC205,12a152_212,A,90.0,4.838e-10,0.931
NGC205,12a152_212,A,94.0,3.921e-10,0.881
NGC205,12a152_212,A,98.0,3.528e-10,0.854
NGC205,12a152_212,A,102.0,3.209e-10,0.804
NGC205,12a152_212,A,106.0,3.338e-10,0.744
NGC205,12a152_212,A,110.0,2.433e-10,0.657
NGC205,12a152_212,A,114.0,2.479e-10,0.619
NGC205,12a152_212,A,118.0,1.574e-10,0.551
NGC205,12a152_212,A,122.0,1.325e-10,0.498
NGC205,12a152_212,A,126.0,1.597e-10,0.474
NGC205,12a152_212,A,130.0,2.458e-10,0.458
NGC205,12a152_212,A,134.0,9.994e-11,0.458
NGC205,12a152_212,A,138.0,1.015e-10,0.462
NGC205,12a152_212,A,142.0,3.120e-10,0.430
NGC205,12a152_212,A,146.0,1.600e-9,0.418
NGC205,12a152_212,A,150.0,1.266e-9,0.385
NGC205,12a152_212,A,154.0,2.982e-10,0.362
NGC205,12a152_212,A,158.0,7.135e-11,0.329
NGC205,12a152_212,A,162.0,3.668e-11,0.277
NGC205,12a152_212,A,166.0,3.678e-11,0.219
NGC205,12a152_212,A,170.0,3.537e-11,0.204
NGC205,12a152_212,A,174.0,6.008e-11,0.181
NGC205,12a152_212,A,178.0,1.351e-10,0.171
NGC205,12a152_212,A,182.0,6.484e-11,0.158
NGC205,12a152_212,A,186.0,1.219e-11,0.138
NGC205,12a152_212,A,190.0,2.967e-11,0.123
NGC205,12a152_212,A,194.0,4.645e-11,0.113
NGC205,12a152_212,A,198.0,6.164e-12,0.093
NGC205,12a152_212,A,202.0,5.874e-12,0.087
NGC205,12a152_212,A,206.0,3.898e-12,0.076
NGC205,12a152_212,A,210.0,6.431e-12,0.091
NGC205,12a152_212,A,214.0,9.178e-12,0.116
NGC205,12a152_212,A,218.0,3.547e-11,0.107
NGC205,12a152_212,A,222.0,1.761e-10,0.097
NGC205,12a152_212,A,226.0,1.254e-10,0.094
NGC205,12a152_212,A,230.0,9.229e-12,0.099
NGC205,12a152_212,A,234.0,4.628e-11,0.121
NGC205,12a152_212,A,238.0,9.444e-11,0.085
NGC205,12a152_212,A,242.0,7.287e-10,0.069
NGC205,12a152_212,A,246.0,3.338e-10,0.074
NGC205,12a152_212,A,250.0,5.062e-11,0.082
NGC205,12a152_212,A,254.0,2.189e-10,0.067
NGC205,12a152_212,A,258.0,6.185e-11,0.086
NGC205,12a152_212,A,262.0,1.201e-10,0.101
NGC205,12a152_212,A,266.0,3.194e-11,0.088
NGC205,12a152_212,A,270.0,1.914e-10,0.100
NGC205,12a152_212,A,274.0,1.215e-10,0.091
NGC205,12a152_212,A,278.0,1.253e-10,0.110
NGC205,12a152_212,A,282.0,6.115e-11,0.095
NGC205,12a152_212,A,286.0,9.707e-11,0.095
NGC205,12a152_212,A,290.0,1.830e-10,0.088
NGC205,12a152_212,A,294.0,1.391e-10,0.082
NGC205,12a152_212,A,298.0,8.350e-11,0.083
NGC205,12a152_212,A,302.0,2.277e-11,0.070
NGC205,12a152_212,A,306.0,5.524e-10,0.075
NGC205,12a152_212,A,310.0,3.584e-10,0.061
NGC205,12a152_212,A,314.0,5.070e-11,0.065
NGC205,12a152_212,A,318.0,3.350e-11,0.079
NGC205,12a152_212,A,322.0,5.361e-10,0.085
NGC205,12a152_212,A,326.0,5.485e-10,0.082
NGC205,12a152_212,A,330.0,3.921e-10,0.085
NGC205,12a152_212,A,334.0,1.399e-9,0.096
NGC205,12a152_212,A,338.0,1.408e-10,0.099
NGC205,12a152_212,A,342.0,8.925e-11,0.101
NGC205,12a152_212,A,346.0,4.688e-10,0.120
NGC205,12a152_212,A,350.0,9.548e-10,0.115
NGC205,12a152_212,A,354.0,7.248e-10,0.120
NGC205,12a152_212,A,358.0,5.912e-10,0.116
NGC205,12a152_212,A,362.0,8.755e-11,0.101
NGC205,12a152_212,A,366.0,1.723e-10,0.102
NGC205,12a152_212,A,370.0,2.220e-11,0.084
NGC205,12a152_212,A,374.0,9.660e-11,0.070
NGC205,12a152_212,A,378.0,4.902e-11,0.073
NGC205,12a152_212,A,382.0,3.074e-10,0.051
NGC205,12a152_212,A,386.0,4.198e-11,0.048
NGC205,12a152_212,A,390.0,8.088e-11,0.052
NGC205,12a152_212,A,394.0,3.286e-11,0.052
NGC205,12a152_212,A,398.0,5.618e-11,0.050
NGC205,12a152_212,A,402.0,1.082e-10,0.060
NGC205,12a152_212,A,406.0,1.414e-10,0.064
NGC205,12a152_212,A,410.0,3.499e-11,0.085
NGC205,12a152_212,A,414.0,1.230e-10,0.090
NGC205,12a152_212,A,418.0,6.623e-10,0.097
NGC205,12a152_212,A,422.0,5.597e-10,0.091
NGC205,12a152_212,A,426.0,4.764e-10,0.084
NGC205,12a152_212,A,430.0,5.912e-10,0.090
NGC205,12a152_212,A,434.0,5.415e-10,0.087
NGC205,12a152_212,A,438.0,1.783e-10,0.079
NGC205,12a152_212,A,442.0,6.306e-11,0.081
NGC205,12a152_212,A,446.0,4.666e-11,0.081
NGC205,12a152_212,A,450.0,3.073e-10,0.067
NGC205,12a152_212,A,454.0,1.946e-10,0.047
NGC205,12a152_212,A,458.0,4.501e-11,0.036
NGC205,12a152_212,A,462.0,5.068e-12,0.039
NGC205,12a152_212,A,466.0,4.006e-12,0.028
NGC205,12a152_212,A,470.0,1.276e-11,0.014
NGC205,12a152_212,A,474.0,1.429e-11,0.021
NGC205,12a152_212,A,478.0,1.248e-11,0.025
NGC205,12a152_212,A,482.0,7.359e-11,0.043
NGC205,12a152_212,A,486.0,8.392e-11,0.054
NGC205,12a152_212,A,490.0,9.321e-11,0.056
NGC205,12a152_212,A,494.0,5.444e-10,0.065
NGC205,12a152_212,A,498.0,2.039e-10,0.067
NGC205,12a152_212,A,502.0,5.008e-11,0.072
NGC205,12a152_212,A,506.0,5.886e-11,0.067
NGC205,12a152_212,A,510.0,5.280e-11,0.075
NGC205,12a152_212,A,514.0,1.192e-10,0.094
NGC205,12a152_212,A,518.0,2.516e-10,0.087
NGC205,12a152_212,A,522.0,5.281e-10,0.095
NGC205,12a152_212,A,526.0,6.232e-10,0.102
NGC205,12a152_212,A,530.0,2.398e-10,0.115
NGC205,12a152_212,A,534.0,1.571e-10,0.125
NGC205,12a152_212,A,538.0,1.350e-10,0.122
NGC205,12a152_212,A,542.0,6.267e-10,0.111
NGC205,12a152_212,A,546.0,1.897e-10,0.110
NGC205,12a152_212,A,550.0,3.427e-10,0.108
NGC205,12a152_212,A,554.0,3.668e-10,0.103
NGC205,12a152_212,A,558.0,4.379e-10,0.090
NGC205,12a152_212,A,562.0,1.719e-10,0.084
NGC205,12a152_212,A,566.0,2.947e-11,0.089
NGC205,12a152_212,A,570.0,9.356e-11,0.095
NGC205,12a152_212,A,574.0,8.619e-10,0.096
NGC205,12a152_212,A,578.0,3.676e-10,0.090
NGC205,12a152_212,A,582.0,1.262e-10,0.108
NGC205,12a152_212,A,586.0,1.927e-10,0.112
NGC205,12a152_212,A,590.0,6.335e-10,0.108
NGC205,12a152_212,A,594.0,3.214e-10,0.090
NGC205,12a152_212,A,598.0,4.337e-10,0.090
NGC205,12a152_212,A,602.0,2.836e-10,0.084
NGC205,12a152_212,A,606.0,2.758e-10,0.079
NGC205,12a152_212,A,610.0,5.113e-10,0.067
NGC205,12a152_212,A,614.0,3.312e-10,0.060
NGC205,12a152_212,A,618.0,1.405e-10,0.056
NGC205,12a152_212,A,622.0,2.162e-10,0.065
NGC205,12a152_212,A,626.0,7.537e-11,0.069
NGC205,12a152_212,A,630.0,9.816e-11,0.068
NGC205,12a152_212,A,634.0,2.358e-10,0.057
NGC205,12a152_212,A,638.0,1.347e-10,0.059
NGC205,12a152_212,A,642.0,2.825e-11,0.052
NGC205,12a152_212,A,646.0,4.179e-11,0.052
NGC205,12a152_212,A,650.0,2.530e-10,0.052
NGC205,12a152_212,A,654.0,2.738e-10,0.048
NGC205,12a152_212,A,658.0,5.461e-11,0.043
NGC205,12a152_212,A,662.0,1.091e-10,0.040
NGC205,12a152_212,A,666.0,2.336e-11,0.032
NGC205,12a152_212,A,670.0,1.581e-11,0.029
NGC205,12a152_212,A,674.0,3.924e-11,0.031
NGC205,12a152_212,A,678.0,2.550e-11,0.024
NGC205,12a152_212,A,682.0,3.513e-11,0.023
NGC205,12a152_212,A,686.0,5.263e-12,0.023
NGC205,12a152_212,A,690.0,1.739e-11,0.023
NGC205,12a152_212,A,694.0,5.613e-11,0.023
NGC205,12a152_212,A,698.0,2.471e-11,0.019
NGC205,12a152_212,A,702.0,2.499e-12,0.012
NGC205,12a152_212,A,706.0,1.692e-13,0.008
NGC205,12a152_212,A,710.0,1.079e-15,0.004
NGC205,12a152_212,A,714.0,3.852e-12,0.003
NGC205,12a152_212,A,718.0,2.991e-12,0.002
NGC205,12a152_212,A,722.0,1.091e-12,0.001
NGC205,12a152_212,A,726.0,4.196e-12,0.002
NGC205,12a152_212,A,730.0,6.598e-12,0.004
NGC205,12a152_212,A,734.0,9.139e-12,0.004
NGC205,12a152_212,A,738.0,3.331e-12,0.003
NGC205,12a152_212,A,742.0,4.242e-13,0.003
NGC205,12a152_212,A,746.0,2.025e-12,0.005
NGC205,12a152_212,A,750.0,4.639e-12,0.005
NGC205,12a152_212,A,754.0,1.263e-11,0.009
NGC205,12a152_212,A,758.0,5.574e-12,0.009
NGC205,12a152_212,A,762.0,3.261e-11,0.007
NGC205,12a152_212,A,766.0,3.898e-12,0.007
NGC205,12a152_212,A,770.0,5.109e-15,0.004
NGC205,12a152_212,A,774.0,1.623e-12,0.004
NGC205,12a152_212,A,778.0,5.124e-12,0.004
NGC205,12a152_212,A,782.0,7.837e-12,0.005
NGC205,12a152_212,A,786.0,3.326e-12,0.006
NGC205,12a152_212,A,790.0,2.315e-11,0.013
NGC205,12a152_212,A,794.0,3.781e-11,0.013
NGC205,12a152_212,A,798.0,6.578e-12,0.019
NGC205,12a152_212,A,802.0,2.766e-11,0.011
NGC205,12a152_212,A,806.0,4.367e-10,0.014
NGC205,12a152_212,A,810.0,2.734e-11,0.007
NGC205,12a152_212,A,814.0,1.403e-12,0.007
NGC205,12a152_212,A,818.0,1.560e-12,0.004
NGC205,12a152_212,A,822.0,1.043e-11,0.004
NGC205,12a152_212,A,826.0,1.399e-12,0.002
NGC205,12a152_212,B,2.0,1.472e-8,1.000
NGC205,12a152_212,B,6.0,1.819e-8,1.000
NGC205,12a152_212,B,10.0,1.491e-8,1.000
NGC205,12a152_212,B,14.0,1.144e-8,1.000
NGC205,12a152_212,B,18.0,9.744e-9,1.000
NGC205,12a152_212,B,22.0,8.191e-9,1.000
NGC205,12a152_212,B,26.0,6.762e-9,1.000
NGC205,12a152_212,B,30.0,5.332e-9,1.000
NGC205,12a152_212,B,34.0,4.219e-9,1.000
NGC205,12a152_212,B,38.0,3.361e-9,1.000
NGC205,12a152_212,B,42.0,2.506e-9,1.000
NGC205,12a152_212,B,46.0,2.017e-9,1.000
NGC205,12a152_212,B,50.0,1.650e-9,1.000
NGC205,12a152_212,B,54.0,1.309e-9,1.000
NGC205,12a152_212,B,58.0,1.006e-9,1.000
NGC205,12a152_212,B,62.0,1.663e-9,1.000
NGC205,12a152_212,B,66.0,9.140e-10,1.000
NGC205,12a152_212,B,70.0,5.621e-10,0.997
NGC205,12a152_212,B,74.0,4.526e-10,0.909
NGC205,12a152_212,B,78.0,3.807e-10,0.878
NGC205,12a152_212,B,82.0,4.015e-10,0.863
NGC205,12a152_212,B,86.0,2.736e-10,0.806
NGC205,12a152_212,B,90.0,2.309e-10,0.732
NGC205,12a152_212,B,94.0,1.790e-10,0.605
NGC205,12a152_212,B,98.0,1.572e-10,0.581
NGC205,12a152_212,B,102.0,1.499e-10,0.525
NGC205,12a152_212,B,106.0,1.672e-10,0.500
NGC205,12a152_212,B,110.0,1.017e-10,0.470
NGC205,12a152_212,B,114.0,1.235e-10,0.440
NGC205,12a152_212,B,118.0,5.336e-11,0.394
NGC205,12a152_212,B,122.0,4.107e-11,0.359
NGC205,12a152_212,B,126.0,7.682e-11,0.323
NGC205,12a152_212,B,130.0,1.707e-10,0.304
NGC205,12a152_212,B,134.0,3.238e-11,0.275
NGC205,12a152_212,B,138.0,4.388e-11,0.241
NGC205,12a152_212,B,142.0,2.646e-10,0.208
NGC205,12a152_212,B,146.0,1.556e-9,0.210
NGC205,12a152_212,B,150.0,1.228e-9,0.173
NGC205,12a152_212,B,154.0,2.688e-10,0.152
NGC205,12a152_212,B,158.0,4.265e-11,0.119
NGC205,12a152_212,B,162.0,1.825e-11,0.073
NGC205,12a152_212,B,166.0,1.560e-11,0.064
NGC205,12a152_212,B,170.0,1.606e-11,0.042
NGC205,12a152_212,B,174.0,4.469e-11,0.036
NGC205,12a152_212,B,178.0,1.159e-10,0.040
NGC205,12a152_212,B,182.0,5.271e-11,0.031
NGC205,12a152_212,B,186.0,2.662e-12,0.030
NGC205,12a152_212,B,190.0,1.590e-11,0.030
NGC205,12a152_212,B,194.0,3.630e-11,0.017
NGC205,12a152_212,B,198.0,2.192e-13,0.004
NGC205,12a152_212,B,202.0,1.828e-13,0.003
NGC205,12a152_212,B,206.0,2.272e-14,0.001
NGC205,12a152_212,B,210.0,1.025e-12,0.028
NGC205,12a152_212,B,214.0,2.102e-12,0.044
NGC205,12a152_212,B,218.0,2.390e-11,0.049
NGC205,12a152_212,B,222.0,1.674e-10,0.046
NGC205,12a152_212,B,226.0,1.166e-10,0.054
NGC205,12a152_212,B,230.0,4.551e-12,0.059
NGC205,12a152_212,B,234.0,3.878e-11,0.080
NGC205,12a152_212,B,238.0,8.786e-11,0.062
NGC205,12a152_212,B,242.0,7.229e-10,0.058
NGC205,12a152_212,B,246.0,3.264e-10,0.064
NGC205,12a152_212,B,250.0,4.599e-11,0.069
NGC205,12a152_212,B,254.0,2.152e-10,0.063
NGC205,12a152_212,B,258.0,5.674e-11,0.061
NGC205,12a152_212,B,262.0,1.129e-10,0.070
NGC205,12a152_212,B,266.0,2.543e-11,0.062
NGC205,12a152_212,B,270.0,1.788e-10,0.072
NGC205,12a152_212,B,274.0,1.124e-10,0.051
NGC205,12a152_212,B,278.0,1.136e-10,0.070
NGC205,12a152_212,B,282.0,5.318e-11,0.074
NGC205,12a152_212,B,286.0,8.449e-11,0.072
NGC205,12a152_212,B,290.0,1.711e-10,0.066
NGC205,12a152_212,B,294.0,1.326e-10,0.056
NGC205,12a152_212,B,298.0,7.836e-11,0.062
NGC205,12a152_212,B,302.0,2.078e-11,0.046
NGC205,12a152_212,B,306.0,5.512e-10,0.047
NGC205,12a152_212,B,310.0,3.544e-10,0.046
NGC205,12a152_212,B,314.0,4.477e-11,0.048
NGC205,12a152_212,B,318.0,2.808e-11,0.055
NGC205,12a152_212,B,322.0,5.326e-10,0.067
NGC205,12a152_212,B,326.0,5.430e-10,0.076
NGC205,12a152_212,B,330.0,3.852e-10,0.082
NGC205,12a152_212,B,334.0,1.393e-9,0.089
NGC205,12a152_212,B,338.0,1.398e-10,0.089
NGC205,12a152_212,B,342.0,8.751e-11,0.093
NGC205,12a152_212,B,346.0,4.633e-10,0.099
NGC205,12a152_212,B,350.0,9.490e-10,0.095
NGC205,12a152_212,B,354.0,7.190e-10,0.103
NGC205,12a152_212,B,358.0,5.822e-10,0.096
NGC205,12a152_212,B,362.0,7.900e-11,0.075
NGC205,12a152_212,B,366.0,1.652e-10,0.069
NGC205,12a152_212,B,370.0,1.693e-11,0.057
NGC205,12a152_212,B,374.0,9.064e-11,0.047
NGC205,12a152_212,B,378.0,3.648e-11,0.045
NGC205,12a152_212,B,382.0,3.043e-10,0.028
NGC205,12a152_212,B,386.0,3.793e-11,0.024
NGC205,12a152_212,B,390.0,7.138e-11,0.031
NGC205,12a152_212,B,394.0,2.925e-11,0.036
NGC205,12a152_212,B,398.0,5.356e-11,0.038
NGC205,12a152_212,B,402.0,1.037e-10,0.047
NGC205,12a152_212,B,406.0,1.379e-10,0.055
NGC205,12a152_212,B,410.0,2.842e-11,0.074
NGC205,12a152_212,B,414.0,1.182e-10,0.082
NGC205,12a152_212,B,418.0,6.586e-10,0.081
NGC205,12a152_212,B,422.0,5.521e-10,0.080
NGC205,12a152_212,B,426.0,4.691e-10,0.071
NGC205,12a152_212,B,430.0,5.861e-10,0.063
NGC205,12a152_212,B,434.0,5.361e-10,0.055
NGC205,12a152_212,B,438.0,1.713e-10,0.057
NGC205,12a152_212,B,442.0,5.548e-11,0.056
NGC205,12a152_212,B,446.0,3.845e-11,0.057
NGC205,12a152_212,B,450.0,3.001e-10,0.048
NGC205,12a152_212,B,454.0,1.890e-10,0.038
NGC205,12a152_212,B,458.0,4.027e-11,0.032
NGC205,12a152_212,B,462.0,2.474e-12,0.034
NGC205,12a152_212,B,466.0,2.150e-12,0.024
NGC205,12a152_212,B,470.0,1.103e-11,0.011
NGC205,12a152_212,B,474.0,1.006e-11,0.016
NGC205,12a152_212,B,478.0,9.970e-12,0.022
NGC205,12a152_212,B,482.0,6.845e-11,0.037
NGC205,12a152_212,B,486.0,7.760e-11,0.044
NGC205,12a152_212,B,490.0,8.948e-11,0.044
NGC205,12a152_212,B,494.0,5.372e-10,0.047
NGC205,12a152_212,B,498.0,1.975e-10,0.042
NGC205,12a152_212,B,502.0,4.343e-11,0.043
NGC205,12a152_212,B,506.0,5.384e-11,0.040
NGC205,12a152_212,B,510.0,4.841e-11,0.048
NGC205,12a152_212,B,514.0,1.144e-10,0.068
NGC205,12a152_212,B,518.0,2.459e-10,0.070
NGC205,12a152_212,B,522.0,5.220e-10,0.075
NGC205,12a152_212,B,526.0,6.144e-10,0.084
NGC205,12a152_212,B,530.0,2.293e-10,0.095
NGC205,12a152_212,B,534.0,1.518e-10,0.101
NGC205,12a152_212,B,538.0,1.282e-10,0.093
NGC205,12a152_212,B,542.0,6.223e-10,0.086
NGC205,12a152_212,B,546.0,1.837e-10,0.089
NGC205,12a152_212,B,550.0,3.355e-10,0.092
NGC205,12a152_212,B,554.0,3.590e-10,0.080
NGC205,12a152_212,B,558.0,4.320e-10,0.063
NGC205,12a152_212,B,562.0,1.642e-10,0.059
NGC205,12a152_212,B,566.0,2.379e-11,0.064
NGC205,12a152_212,B,570.0,8.791e-11,0.065
NGC205,12a152_212,B,574.0,8.550e-10,0.054
NGC205,12a152_212,B,578.0,3.622e-10,0.052
NGC205,12a152_212,B,582.0,1.192e-10,0.066
NGC205,12a152_212,B,586.0,1.874e-10,0.065
NGC205,12a152_212,B,590.0,6.266e-10,0.067
NGC205,12a152_212,B,594.0,3.137e-10,0.066
NGC205,12a152_212,B,598.0,4.277e-10,0.068
NGC205,12a152_212,B,602.0,2.780e-10,0.068
NGC205,12a152_212,B,606.0,2.713e-10,0.068
NGC205,12a152_212,B,610.0,5.078e-10,0.059
NGC205,12a152_212,B,614.0,3.277e-10,0.053
NGC205,12a152_212,B,618.0,1.385e-10,0.047
NGC205,12a152_212,B,622.0,2.129e-10,0.048
NGC205,12a152_212,B,626.0,7.264e-11,0.047
NGC205,12a152_212,B,630.0,9.156e-11,0.047
NGC205,12a152_212,B,634.0,2.310e-10,0.041
NGC205,12a152_212,B,638.0,1.296e-10,0.044
NGC205,12a152_212,B,642.0,2.689e-11,0.040
NGC205,12a152_212,B,646.0,4.101e-11,0.044
NGC205,12a152_212,B,650.0,2.503e-10,0.043
NGC205,12a152_212,B,654.0,2.696e-10,0.040
NGC205,12a152_212,B,658.0,5.087e-11,0.037
NGC205,12a152_212,B,662.0,1.067e-10,0.032
NGC205,12a152_212,B,666.0,2.104e-11,0.023
NGC205,12a152_212,B,670.0,1.317e-11,0.016
NGC205,12a152_212,B,674.0,3.626e-11,0.014
NGC205,12a152_212,B,678.0,2.330e-11,0.007
NGC205,12a152_212,B,682.0,3.309e-11,0.005
NGC205,12a152_212,B,686.0,4.375e-12,0.006
NGC205,12a152_212,B,690.0,1.571e-11,0.008
NGC205,12a152_212,B,694.0,5.389e-11,0.012
NGC205,12a152_212,B,698.0,2.245e-11,0.008
NGC205,12a152_212,B,702.0,1.406e-12,0.006
NGC205,12a152_212,B,706.0,5.585e-14,0.002
NGC205,12a152_212,B,710.0,4.955e-17,0.001
NGC205,12a152_212,B,714.0,2.976e-12,0.001
NGC205,12a152_212,B,718.0,1.852e-12,0.002
NGC205,12a152_212,B,722.0,6.415e-13,0.001
NGC205,12a152_212,B,726.0,3.671e-12,0.001
NGC205,12a152_212,B,730.0,5.209e-12,0.003
NGC205,12a152_212,B,734.0,7.882e-12,0.003
NGC205,12a152_212,B,738.0,2.009e-12,0.002
NGC205,12a152_212,B,742.0,1.758e-13,0.001
NGC205,12a152_212,B,746.0,1.420e-12,0.001
NGC205,12a152_212,B,750.0,4.272e-12,0.001
NGC205,12a152_212,B,754.0,1.093e-11,0.007
NGC205,12a152_212,B,758.0,3.760e-12,0.007
NGC205,12a152_212,B,762.0,3.138e-11,0.006
NGC205,12a152_212,B,766.0,3.329e-12,0.007
NGC205,12a152_212,B,770.0,3.255e-16,0.004
NGC205,12a152_212,B,774.0,9.678e-13,0.003
NGC205,12a152_212,B,778.0,3.864e-12,0.004
NGC205,12a152_212,B,782.0,6.822e-12,0.005
NGC205,12a152_212,B,786.0,3.126e-12,0.005
NGC205,12a152_212,B,790.0,2.252e-11,0.011
NGC205,12a152_212,B,794.0,3.677e-11,0.011
NGC205,12a152_212,B,798.0,5.522e-12,0.016
NGC205,12a152_212,B,802.0,2.744e-11,0.009
NGC205,12a152_212,B,806.0,4.364e-10,0.012
NGC205,12a152_212,B,810.0,2.714e-11,0.007
NGC205,12a152_212,B,814.0,1.309e-12,0.007
NGC205,12a152_212,B,818.0,1.142e-12,0.004
NGC205,12a152_212,B,822.0,9.931e-12,0.004
NGC205,12a152_212,B,826.0,8.529e-13,0.001
NGC205,18a158_220,A,2.0,1.473e-8,1.000
NGC205,18a158_220,A,6.0,1.774e-8,1.000
NGC205,18a158_220,A,10.0,1.471e-8,1.000
